"","id1","id2","thetar","thetas","alpha","n","ksat","l","thrim","thsim","omega","pulse","array(serr)"
"261",19,6,0.01,0.44,0.0225,1.45,0.2,0.108,0.15,0.25,0.5,12,134710.24134044
"262",20,6,0.01,0.44,0.025,1.45,0.2,0.108,0.15,0.25,0.5,12,165954.845273264
"263",21,6,0.01,0.44,0.0275,1.45,0.2,0.108,0.15,0.25,0.5,12,199985.220060064
"264",22,6,0.01,0.44,0.03,1.45,0.2,0.108,0.15,0.25,0.5,12,234807.831237509
"265",23,6,0.01,0.44,0.005,1.45,0.2,0.206,0.15,0.25,0.5,12,750487.665066168
"266",24,6,0.01,0.44,0.0075,1.45,0.2,0.206,0.15,0.25,0.5,12,171519.744825896
"267",25,6,0.01,0.44,0.01,1.45,0.2,0.206,0.15,0.25,0.5,12,55653.3967480178
"268",26,6,0.01,0.44,0.0125,1.45,0.2,0.206,0.15,0.25,0.5,12,42449.811300821
"269",27,6,0.01,0.44,0.015,1.45,0.2,0.206,0.15,0.25,0.5,12,57133.2714011253
"270",28,6,0.01,0.44,0.0175,1.45,0.2,0.206,0.15,0.25,0.5,12,78542.3890853367
"271",29,6,0.01,0.44,0.02,1.45,0.2,0.206,0.15,0.25,0.5,12,106710.782249413
"272",30,6,0.01,0.44,0.0225,1.45,0.2,0.206,0.15,0.25,0.5,12,136415.981050509
"273",31,6,0.01,0.44,0.025,1.45,0.2,0.206,0.15,0.25,0.5,12,168640.316672537
"274",32,6,0.01,0.44,0.0275,1.45,0.2,0.206,0.15,0.25,0.5,12,203898.906639998
"275",33,6,0.01,0.44,0.03,1.45,0.2,0.206,0.15,0.25,0.5,12,239748.403397514
"276",34,6,0.01,0.44,0.005,1.45,0.2,0.304,0.15,0.25,0.5,12,735667.901831696
"277",35,6,0.01,0.44,0.0075,1.45,0.2,0.304,0.15,0.25,0.5,12,166414.409951149
"278",36,6,0.01,0.44,0.01,1.45,0.2,0.304,0.15,0.25,0.5,12,54839.9198623887
"279",37,6,0.01,0.44,0.0125,1.45,0.2,0.304,0.15,0.25,0.5,12,41524.2734680993
"280",38,6,0.01,0.44,0.015,1.45,0.2,0.304,0.15,0.25,0.5,12,57855.1531454474
"281",39,6,0.01,0.44,0.0175,1.45,0.2,0.304,0.15,0.25,0.5,12,79527.3350227925
"282",40,6,0.01,0.44,0.02,1.45,0.2,0.304,0.15,0.25,0.5,12,108037.313681556
"283",41,6,0.01,0.44,0.0225,1.45,0.2,0.304,0.15,0.25,0.5,12,138531.720858314
"284",42,6,0.01,0.44,0.025,1.45,0.2,0.304,0.15,0.25,0.5,12,172123.22271547
"285",43,6,0.01,0.44,0.0275,1.45,0.2,0.304,0.15,0.25,0.5,12,208054.178597998
"286",44,6,0.01,0.44,0.03,1.45,0.2,0.304,0.15,0.25,0.5,12,245157.144951264
"287",45,6,0.01,0.44,0.005,1.45,0.2,0.402,0.15,0.25,0.5,12,720855.287982029
"288",46,6,0.01,0.44,0.0075,1.45,0.2,0.402,0.15,0.25,0.5,12,161255.629278364
"289",47,6,0.01,0.44,0.01,1.45,0.2,0.402,0.15,0.25,0.5,12,52444.2553677719
"290",48,6,0.01,0.44,0.0125,1.45,0.2,0.402,0.15,0.25,0.5,12,42248.0366902919
"291",49,6,0.01,0.44,0.015,1.45,0.2,0.402,0.15,0.25,0.5,12,57305.9723819641
"292",50,6,0.01,0.44,0.0175,1.45,0.2,0.402,0.15,0.25,0.5,12,81370.1841214603
"293",51,6,0.01,0.44,0.02,1.45,0.2,0.402,0.15,0.25,0.5,12,109397.636836453
"294",52,6,0.01,0.44,0.0225,1.45,0.2,0.402,0.15,0.25,0.5,12,141224.671788531
"295",53,6,0.01,0.44,0.025,1.45,0.2,0.402,0.15,0.25,0.5,12,175162.47975082
"296",54,6,0.01,0.44,0.0275,1.45,0.2,0.402,0.15,0.25,0.5,12,212458.491187931
"297",55,6,0.01,0.44,0.03,1.45,0.2,0.402,0.15,0.25,0.5,12,250784.143572848
"298",56,6,0.01,0.44,0.005,1.45,0.2,0.5,0.15,0.25,0.5,12,706693.786235224
"299",57,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.15,0.25,0.5,12,156797.529073225
"300",58,6,0.01,0.44,0.01,1.45,0.2,0.5,0.15,0.25,0.5,12,50492.2407436634
"301",59,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.15,0.25,0.5,12,42639.1973953644
"302",60,6,0.01,0.44,0.015,1.45,0.2,0.5,0.15,0.25,0.5,12,58088.7782147056
"303",61,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.5,12,81407.3784503949
"304",62,6,0.01,0.44,0.02,1.45,0.2,0.5,0.15,0.25,0.5,12,111488.625936162
"305",63,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.15,0.25,0.5,12,143459.468053352
"306",64,6,0.01,0.44,0.025,1.45,0.2,0.5,0.15,0.25,0.5,12,179559.031237064
"307",65,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.15,0.25,0.5,12,217578.210223487
"308",66,6,0.01,0.44,0.03,1.45,0.2,0.5,0.15,0.25,0.5,12,255780.498250999
"309",67,6,0.01,0.44,0.005,1.45,0.2,0.598,0.15,0.25,0.5,12,693612.113697452
"310",68,6,0.01,0.44,0.0075,1.45,0.2,0.598,0.15,0.25,0.5,12,152120.649523983
"311",69,6,0.01,0.44,0.01,1.45,0.2,0.598,0.15,0.25,0.5,12,48702.1165832648
"312",70,6,0.01,0.44,0.0125,1.45,0.2,0.598,0.15,0.25,0.5,12,42682.9155828205
"313",71,6,0.01,0.44,0.015,1.45,0.2,0.598,0.15,0.25,0.5,12,58474.850393738
"314",72,6,0.01,0.44,0.0175,1.45,0.2,0.598,0.15,0.25,0.5,12,82511.0971620215
"315",73,6,0.01,0.44,0.02,1.45,0.2,0.598,0.15,0.25,0.5,12,111995.557081514
"316",74,6,0.01,0.44,0.0225,1.45,0.2,0.598,0.15,0.25,0.5,12,146823.749272921
"317",75,6,0.01,0.44,0.025,1.45,0.2,0.598,0.15,0.25,0.5,12,182249.887272359
"318",76,6,0.01,0.44,0.0275,1.45,0.2,0.598,0.15,0.25,0.5,12,221537.647022042
"319",77,6,0.01,0.44,0.03,1.45,0.2,0.598,0.15,0.25,0.5,12,262055.168587737
"320",78,6,0.01,0.44,0.005,1.45,0.2,0.696,0.15,0.25,0.5,12,680065.498096114
"321",79,6,0.01,0.44,0.0075,1.45,0.2,0.696,0.15,0.25,0.5,12,147943.86855997
"322",80,6,0.01,0.44,0.01,1.45,0.2,0.696,0.15,0.25,0.5,12,47755.9339188144
"323",81,6,0.01,0.44,0.0125,1.45,0.2,0.696,0.15,0.25,0.5,12,42178.3127210644
"324",82,6,0.01,0.44,0.015,1.45,0.2,0.696,0.15,0.25,0.5,12,58962.7177847495
"325",83,6,0.01,0.44,0.0175,1.45,0.2,0.696,0.15,0.25,0.5,12,83495.802789149
"326",84,6,0.01,0.44,0.02,1.45,0.2,0.696,0.15,0.25,0.5,12,114272.35412122
"327",85,6,0.01,0.44,0.0225,1.45,0.2,0.696,0.15,0.25,0.5,12,148941.483404198
"328",86,6,0.01,0.44,0.025,1.45,0.2,0.696,0.15,0.25,0.5,12,186108.841228505
"329",87,6,0.01,0.44,0.0275,1.45,0.2,0.696,0.15,0.25,0.5,12,225765.412540181
"330",88,6,0.01,0.44,0.03,1.45,0.2,0.696,0.15,0.25,0.5,12,267553.178901953
"331",89,6,0.01,0.44,0.005,1.45,0.2,0.794,0.15,0.25,0.5,12,666483.29609959
"332",90,6,0.01,0.44,0.0075,1.45,0.2,0.794,0.15,0.25,0.5,12,143526.519238305
"333",91,6,0.01,0.44,0.01,1.45,0.2,0.794,0.15,0.25,0.5,12,46516.1523559087
"334",92,6,0.01,0.44,0.0125,1.45,0.2,0.794,0.15,0.25,0.5,12,41997.4273018744
"335",93,6,0.01,0.44,0.015,1.45,0.2,0.794,0.15,0.25,0.5,12,58929.1140185686
"336",94,6,0.01,0.44,0.0175,1.45,0.2,0.794,0.15,0.25,0.5,12,84177.1813632694
"337",95,6,0.01,0.44,0.02,1.45,0.2,0.794,0.15,0.25,0.5,12,115938.817398543
"338",96,6,0.01,0.44,0.0225,1.45,0.2,0.794,0.15,0.25,0.5,12,151613.873657772
"339",97,6,0.01,0.44,0.025,1.45,0.2,0.794,0.15,0.25,0.5,12,189540.402403292
"340",98,6,0.01,0.44,0.0275,1.45,0.2,0.794,0.15,0.25,0.5,12,230952.582062398
"341",99,6,0.01,0.44,0.03,1.45,0.2,0.794,0.15,0.25,0.5,12,273492.933147998
"342",100,6,0.01,0.44,0.005,1.45,0.2,0.892,0.15,0.25,0.5,12,654155.116913814
"343",101,6,0.01,0.44,0.0075,1.45,0.2,0.892,0.15,0.25,0.5,12,139858.634339372
"344",102,6,0.01,0.44,0.01,1.45,0.2,0.892,0.15,0.25,0.5,12,44422.5519625296
"345",103,6,0.01,0.44,0.0125,1.45,0.2,0.892,0.15,0.25,0.5,12,42022.1477505523
"346",104,6,0.01,0.44,0.015,1.45,0.2,0.892,0.15,0.25,0.5,12,58985.9860794187
"347",105,6,0.01,0.44,0.0175,1.45,0.2,0.892,0.15,0.25,0.5,12,86300.6862916996
"348",106,6,0.01,0.44,0.02,1.45,0.2,0.892,0.15,0.25,0.5,12,118950.126724576
"349",107,6,0.01,0.44,0.0225,1.45,0.2,0.892,0.15,0.25,0.5,12,154127.058540115
"350",108,6,0.01,0.44,0.025,1.45,0.2,0.892,0.15,0.25,0.5,12,192137.135932626
"351",109,6,0.01,0.44,0.0275,1.45,0.2,0.892,0.15,0.25,0.5,12,235801.308701825
"352",110,6,0.01,0.44,0.03,1.45,0.2,0.892,0.15,0.25,0.5,12,278605.405961998
"353",111,6,0.01,0.44,0.005,1.45,0.2,0.99,0.15,0.25,0.5,12,642004.026984944
"354",112,6,0.01,0.44,0.0075,1.45,0.2,0.99,0.15,0.25,0.5,12,135579.500375703
"355",113,6,0.01,0.44,0.01,1.45,0.2,0.99,0.15,0.25,0.5,12,42662.9156181802
"356",114,6,0.01,0.44,0.0125,1.45,0.2,0.99,0.15,0.25,0.5,12,41697.5150797452
"357",115,6,0.01,0.44,0.015,1.45,0.2,0.99,0.15,0.25,0.5,12,59437.8307389314
"358",116,6,0.01,0.44,0.0175,1.45,0.2,0.99,0.15,0.25,0.5,12,87620.4997643353
"359",117,6,0.01,0.44,0.02,1.45,0.2,0.99,0.15,0.25,0.5,12,120816.501167159
"360",118,6,0.01,0.44,0.0225,1.45,0.2,0.99,0.15,0.25,0.5,12,156894.065104353
"361",119,6,0.01,0.44,0.025,1.45,0.2,0.99,0.15,0.25,0.5,12,197321.481386181
"362",120,6,0.01,0.44,0.0275,1.45,0.2,0.99,0.15,0.25,0.5,12,240661.588722626
"363",121,6,0.01,0.44,0.03,1.45,0.2,0.99,0.15,0.25,0.5,12,284234.938854176
"364",1,6,0.01,0.44,0.005,1.45,0.2,0.5,0.1,0.25,0.5,12,620913.26522899
"365",2,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.1,0.25,0.5,12,145826.860881659
"366",3,6,0.01,0.44,0.01,1.45,0.2,0.5,0.1,0.25,0.5,12,61602.565139158
"367",4,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.1,0.25,0.5,12,62944.9622741365
"368",5,6,0.01,0.44,0.015,1.45,0.2,0.5,0.1,0.25,0.5,12,81760.7514711439
"369",6,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.1,0.25,0.5,12,114232.85229347
"370",7,6,0.01,0.44,0.02,1.45,0.2,0.5,0.1,0.25,0.5,12,152205.882370887
"371",8,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.1,0.25,0.5,12,193691.569227712
"372",9,6,0.01,0.44,0.025,1.45,0.2,0.5,0.1,0.25,0.5,12,237008.473798398
"373",10,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.1,0.25,0.5,12,283414.985407442
"374",11,6,0.01,0.44,0.03,1.45,0.2,0.5,0.1,0.25,0.5,12,328744.259619737
"375",12,6,0.01,0.44,0.005,1.45,0.2,0.5,0.11,0.25,0.5,12,635793.895556511
"376",13,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.11,0.25,0.5,12,148131.215934535
"377",14,6,0.01,0.44,0.01,1.45,0.2,0.5,0.11,0.25,0.5,12,57293.2029937756
"378",15,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.11,0.25,0.5,12,58591.0551957554
"379",16,6,0.01,0.44,0.015,1.45,0.2,0.5,0.11,0.25,0.5,12,77804.7412909704
"380",17,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.11,0.25,0.5,12,107051.161439195
"381",18,6,0.01,0.44,0.02,1.45,0.2,0.5,0.11,0.25,0.5,12,142819.690854225
"382",19,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.11,0.25,0.5,12,182730.577312943
"383",20,6,0.01,0.44,0.025,1.45,0.2,0.5,0.11,0.25,0.5,12,225968.336198353
"384",21,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.11,0.25,0.5,12,268616.059541709
"385",22,6,0.01,0.44,0.03,1.45,0.2,0.5,0.11,0.25,0.5,12,314224.224526487
"386",23,6,0.01,0.44,0.005,1.45,0.2,0.5,0.12,0.25,0.5,12,652310.016106838
"387",24,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.12,0.25,0.5,12,150021.757241848
"388",25,6,0.01,0.44,0.01,1.45,0.2,0.5,0.12,0.25,0.5,12,55664.9316546944
"389",26,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.12,0.25,0.5,12,54706.1051090438
"390",27,6,0.01,0.44,0.015,1.45,0.2,0.5,0.12,0.25,0.5,12,71189.6596492523
"391",28,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.12,0.25,0.5,12,99861.5417426348
"392",29,6,0.01,0.44,0.02,1.45,0.2,0.5,0.12,0.25,0.5,12,134691.595557642
"393",30,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.12,0.25,0.5,12,172312.105463416
"394",31,6,0.01,0.44,0.025,1.45,0.2,0.5,0.12,0.25,0.5,12,211621.081494626
"395",32,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.12,0.25,0.5,12,255272.782211292
"396",33,6,0.01,0.44,0.03,1.45,0.2,0.5,0.12,0.25,0.5,12,298382.04121507
"397",34,6,0.01,0.44,0.005,1.45,0.2,0.5,0.13,0.25,0.5,12,669602.752947406
"398",35,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.13,0.25,0.5,12,150310.496584936
"399",36,6,0.01,0.44,0.01,1.45,0.2,0.5,0.13,0.25,0.5,12,53351.3523556993
"400",37,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.13,0.25,0.5,12,50972.0149375712
"401",38,6,0.01,0.44,0.015,1.45,0.2,0.5,0.13,0.25,0.5,12,65500.5861327979
"402",39,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.13,0.25,0.5,12,93000.1587071594
"403",40,6,0.01,0.44,0.02,1.45,0.2,0.5,0.13,0.25,0.5,12,127047.389490764
"404",41,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.13,0.25,0.5,12,162043.518837712
"405",42,6,0.01,0.44,0.025,1.45,0.2,0.5,0.13,0.25,0.5,12,200841.098306909
"406",43,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.13,0.25,0.5,12,242276.586356181
"407",44,6,0.01,0.44,0.03,1.45,0.2,0.5,0.13,0.25,0.5,12,282270.619495959
"408",45,6,0.01,0.44,0.005,1.45,0.2,0.5,0.14,0.25,0.5,12,688052.563920073
"409",46,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.14,0.25,0.5,12,154060.94180455
"410",47,6,0.01,0.44,0.01,1.45,0.2,0.5,0.14,0.25,0.5,12,51408.1770412644
"411",48,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.14,0.25,0.5,12,45589.4717421714
"412",49,6,0.01,0.44,0.015,1.45,0.2,0.5,0.14,0.25,0.5,12,61857.9922301108
"413",50,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.14,0.25,0.5,12,87209.3764957256
"414",51,6,0.01,0.44,0.02,1.45,0.2,0.5,0.14,0.25,0.5,12,117860.78200022
"415",52,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.14,0.25,0.5,12,152847.424419159
"416",53,6,0.01,0.44,0.025,1.45,0.2,0.5,0.14,0.25,0.5,12,189308.01315067
"417",54,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.14,0.25,0.5,12,229888.511865864
"418",55,6,0.01,0.44,0.03,1.45,0.2,0.5,0.14,0.25,0.5,12,268715.18380107
"419",56,6,0.01,0.44,0.005,1.45,0.2,0.5,0.15,0.25,0.5,12,706693.786235224
"420",57,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.15,0.25,0.5,12,156797.529073225
"421",58,6,0.01,0.44,0.01,1.45,0.2,0.5,0.15,0.25,0.5,12,50492.2407436634
"422",59,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.15,0.25,0.5,12,42639.1973953644
"423",60,6,0.01,0.44,0.015,1.45,0.2,0.5,0.15,0.25,0.5,12,58088.7782147056
"424",61,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.5,12,81407.3784503949
"425",62,6,0.01,0.44,0.02,1.45,0.2,0.5,0.15,0.25,0.5,12,111488.625936162
"426",63,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.15,0.25,0.5,12,143459.468053352
"427",64,6,0.01,0.44,0.025,1.45,0.2,0.5,0.15,0.25,0.5,12,179559.031237064
"428",65,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.15,0.25,0.5,12,217578.210223487
"429",66,6,0.01,0.44,0.03,1.45,0.2,0.5,0.15,0.25,0.5,12,255780.498250999
"430",67,6,0.01,0.44,0.005,1.45,0.2,0.5,0.16,0.25,0.5,12,727332.950842077
"431",68,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.16,0.25,0.5,12,160150.650095754
"432",69,6,0.01,0.44,0.01,1.45,0.2,0.5,0.16,0.25,0.5,12,49546.7023573811
"433",70,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.16,0.25,0.5,12,37690.5631984005
"434",71,6,0.01,0.44,0.015,1.45,0.2,0.5,0.16,0.25,0.5,12,54172.0095067942
"435",72,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.16,0.25,0.5,12,75924.7819305602
"436",73,6,0.01,0.44,0.02,1.45,0.2,0.5,0.16,0.25,0.5,12,103879.658649778
"437",74,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.16,0.25,0.5,12,135339.194629842
"438",75,6,0.01,0.44,0.025,1.45,0.2,0.5,0.16,0.25,0.5,12,169054.673486584
"439",76,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.16,0.25,0.5,12,205104.768826976
"440",77,6,0.01,0.44,0.03,1.45,0.2,0.5,0.16,0.25,0.5,12,243815.774061425
"441",78,6,0.01,0.44,0.005,1.45,0.2,0.5,0.17,0.25,0.5,12,746394.903600755
"442",79,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.17,0.25,0.5,12,164037.560045299
"443",80,6,0.01,0.44,0.01,1.45,0.2,0.5,0.17,0.25,0.5,12,48895.0029901373
"444",81,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.17,0.25,0.5,12,32440.0436308195
"445",82,6,0.01,0.44,0.015,1.45,0.2,0.5,0.17,0.25,0.5,12,51022.8870846144
"446",83,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.17,0.25,0.5,12,70754.1457415861
"447",84,6,0.01,0.44,0.02,1.45,0.2,0.5,0.17,0.25,0.5,12,98206.3665359327
"448",85,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.17,0.25,0.5,12,128178.723290981
"449",86,6,0.01,0.44,0.025,1.45,0.2,0.5,0.17,0.25,0.5,12,160569.700209048
"450",87,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.17,0.25,0.5,12,194328.21299307
"451",88,6,0.01,0.44,0.03,1.45,0.2,0.5,0.17,0.25,0.5,12,230076.194856889
"452",89,6,0.01,0.44,0.005,1.45,0.2,0.5,0.18,0.25,0.5,12,767399.367922266
"453",90,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.18,0.25,0.5,12,168157.258941524
"454",91,6,0.01,0.44,0.01,1.45,0.2,0.5,0.18,0.25,0.5,12,48515.318324665
"455",92,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.18,0.25,0.5,12,28352.4012260524
"456",93,6,0.01,0.44,0.015,1.45,0.2,0.5,0.18,0.25,0.5,12,47304.8805007591
"457",94,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.18,0.25,0.5,12,65918.9767649571
"458",95,6,0.01,0.44,0.02,1.45,0.2,0.5,0.18,0.25,0.5,12,92021.3226608478
"459",96,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.18,0.25,0.5,12,120904.711573709
"460",97,6,0.01,0.44,0.025,1.45,0.2,0.5,0.18,0.25,0.5,12,150904.010851049
"461",98,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.18,0.25,0.5,12,183205.377883153
"462",99,6,0.01,0.44,0.03,1.45,0.2,0.5,0.18,0.25,0.5,12,217532.744187775
"463",100,6,0.01,0.44,0.005,1.45,0.2,0.5,0.19,0.25,0.5,12,791464.334488643
"464",101,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.19,0.25,0.5,12,173622.456695923
"465",102,6,0.01,0.44,0.01,1.45,0.2,0.5,0.19,0.25,0.5,12,47869.7126334975
"466",103,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.19,0.25,0.5,12,24913.0440702086
"467",104,6,0.01,0.44,0.015,1.45,0.2,0.5,0.19,0.25,0.5,12,44481.4139418225
"468",105,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.19,0.25,0.5,12,61268.2892274285
"469",106,6,0.01,0.44,0.02,1.45,0.2,0.5,0.19,0.25,0.5,12,85862.3158252299
"470",107,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.19,0.25,0.5,12,113616.132310924
"471",108,6,0.01,0.44,0.025,1.45,0.2,0.5,0.19,0.25,0.5,12,143563.799022042
"472",109,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.19,0.25,0.5,12,174341.216526507
"473",110,6,0.01,0.44,0.03,1.45,0.2,0.5,0.19,0.25,0.5,12,205887.620343514
"474",111,6,0.01,0.44,0.005,1.45,0.2,0.5,0.2,0.25,0.5,12,812328.119522858
"475",112,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.2,0.25,0.5,12,178526.348325908
"476",113,6,0.01,0.44,0.01,1.45,0.2,0.5,0.2,0.25,0.5,12,48191.4223881492
"477",114,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.2,0.25,0.5,12,22826.3925153243
"478",115,6,0.01,0.44,0.015,1.45,0.2,0.5,0.2,0.25,0.5,12,39420.6649958414
"479",116,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.2,0.25,0.5,12,58170.0238915756
"480",117,6,0.01,0.44,0.02,1.45,0.2,0.5,0.2,0.25,0.5,12,81297.2419315089
"481",118,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.2,0.25,0.5,12,107118.364113301
"482",119,6,0.01,0.44,0.025,1.45,0.2,0.5,0.2,0.25,0.5,12,135169.825824525
"483",120,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.2,0.25,0.5,12,164939.11243315
"484",121,6,0.01,0.44,0.03,1.45,0.2,0.5,0.2,0.25,0.5,12,194919.054189695
"485",1,6,0.01,0.44,0.005,1.45,0.2,0.5,0.15,0.1,0.5,12,290463.272534886
"486",2,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.15,0.1,0.5,12,333990.135569266
"487",3,6,0.01,0.44,0.01,1.45,0.2,0.5,0.15,0.1,0.5,12,355265.928654141
"488",4,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.15,0.1,0.5,12,369759.00237156
"489",5,6,0.01,0.44,0.015,1.45,0.2,0.5,0.15,0.1,0.5,12,378471.405507018
"490",6,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.1,0.5,12,NA
"491",7,6,0.01,0.44,0.02,1.45,0.2,0.5,0.15,0.1,0.5,12,NA
"492",8,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.15,0.1,0.5,12,NA
"493",9,6,0.01,0.44,0.025,1.45,0.2,0.5,0.15,0.1,0.5,12,NA
"494",10,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.15,0.1,0.5,12,NA
"495",11,6,0.01,0.44,0.03,1.45,0.2,0.5,0.15,0.1,0.5,12,NA
"496",12,6,0.01,0.44,0.005,1.45,0.2,0.5,0.15,0.13,0.5,12,282730.902288726
"497",13,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.15,0.13,0.5,12,327567.207484335
"498",14,6,0.01,0.44,0.01,1.45,0.2,0.5,0.15,0.13,0.5,12,352377.219275543
"499",15,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.15,0.13,0.5,12,366264.45670475
"500",16,6,0.01,0.44,0.015,1.45,0.2,0.5,0.15,0.13,0.5,12,374951.190019966
"501",17,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.13,0.5,12,NA
"502",18,6,0.01,0.44,0.02,1.45,0.2,0.5,0.15,0.13,0.5,12,NA
"503",19,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.15,0.13,0.5,12,NA
"504",20,6,0.01,0.44,0.025,1.45,0.2,0.5,0.15,0.13,0.5,12,NA
"505",21,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.15,0.13,0.5,12,NA
"506",22,6,0.01,0.44,0.03,1.45,0.2,0.5,0.15,0.13,0.5,12,NA
"507",23,6,0.01,0.44,0.005,1.45,0.2,0.5,0.15,0.16,0.5,12,915698.468440004
"508",24,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.15,0.16,0.5,12,205738.962096048
"509",25,6,0.01,0.44,0.01,1.45,0.2,0.5,0.15,0.16,0.5,12,51521.2762394808
"510",26,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.15,0.16,0.5,12,19150.2861765034
"511",27,6,0.01,0.44,0.015,1.45,0.2,0.5,0.15,0.16,0.5,12,21567.8928508839
"512",28,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.16,0.5,12,46167.9007424455
"513",29,6,0.01,0.44,0.02,1.45,0.2,0.5,0.15,0.16,0.5,12,66086.8028153445
"514",30,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.15,0.16,0.5,12,87843.1589527599
"515",31,6,0.01,0.44,0.025,1.45,0.2,0.5,0.15,0.16,0.5,12,111605.297164591
"516",32,6,0.01,0.44,0.0275,1.45,0.2,0.5,0.15,0.16,0.5,12,133664.336444717
"517",33,6,0.01,0.44,0.03,1.45,0.2,0.5,0.15,0.16,0.5,12,158945.272093513
"518",34,6,0.01,0.44,0.005,1.45,0.2,0.5,0.15,0.19,0.5,12,835588.542435682
"519",35,6,0.01,0.44,0.0075,1.45,0.2,0.5,0.15,0.19,0.5,12,184484.334521886
"520",36,6,0.01,0.44,0.01,1.45,0.2,0.5,0.15,0.19,0.5,12,49072.5920123526
"521",37,6,0.01,0.44,0.0125,1.45,0.2,0.5,0.15,0.19,0.5,12,21284.3789337789
"522",38,6,0.01,0.44,0.015,1.45,0.2,0.5,0.15,0.19,0.5,12,34015.5044509167
"523",39,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.19,0.5,12,55220.6886822352
"524",40,6,0.01,0.44,0.02,1.45,0.2,0.5,0.15,0.19,0.5,12,76401.7042703889
"525",41,6,0.01,0.44,0.0225,1.45,0.2,0.5,0.15,0.19,0.5,12,101202.194296099
