date,C1-1,C2-1,C3-1,C4-1,C5-2,C6-2,C7-2,C8-2,C9-3,C10-3,C11-3,C12-3,C13-4,C14-4,C15-4,C16-4,C17-5,C18-5,C19-5,C20-5,C21-6,C22-6,C23-6,C24-6,C25-7,C26-7,C27-7,C28-7,C29-8,C30-8,C31-8,C32-8,C33-9,C34-9,C35-9,C36-9,C37-10,C38-10,C39-10,C40-10,C41-11,C42-11,C43-11,C44-11,C45-12,C46-12,C47-12,C48-12
,,,,,9.361,10.516,10.541,10.222,9.854,10.785,10.81,10.001,9.485,9.682,10.443,9.46,10.296,11.151,11.151,10.001,9.089,9.805,10.124,10.026,9.064,10.026,9.706,9.657,8.145,9.361,9.78,10.075,8.99,9.731,10.247,11.443,11.54,11.953,12.025,12.292,9.015,9.854,10.712,10.394,-94.792,9.608,10.345,10.932
,,,,,9.435,10.443,10.565,10.222,9.435,10.736,10.712,10.026,9.41,9.829,10.296,9.46,10.222,11.102,11.078,10.001,8.941,9.657,10.051,10.051,8.965,9.977,9.706,9.657,7.92,9.238,9.558,10.1,9.015,9.682,10.271,11.443,11.54,11.832,11.807,12.147,8.965,9.854,10.663,10.394,-94.792,10.075,10.271,10.932
,,,,,9.312,10.443,10.516,10.247,9.879,10.687,10.614,10.026,9.41,9.657,10.198,9.46,10.149,11.029,11.029,10.001,9.089,9.632,9.977,10.051,8.916,9.928,9.608,9.657,7.619,9.163,9.632,10.1,9.064,9.657,10.443,11.443,11.443,11.734,11.71,12.05,8.891,9.805,10.638,10.418,-94.792,9.952,10.222,10.932
,,,,,9.213,10.394,10.492,10.247,9.608,10.614,10.541,10.026,9.262,9.485,10.198,9.485,10.075,10.98,10.98,10.026,9.064,9.583,9.903,10.051,8.891,9.903,9.583,9.682,7.494,8.916,9.731,10.1,9.015,9.657,10.443,11.467,11.346,11.662,11.637,11.977,8.916,9.706,10.565,10.418,-94.792,9.854,10.198,10.932
,,,,,9.089,10.345,10.394,10.247,9.163,10.59,10.614,10.051,9.238,9.485,10.1,9.485,10.001,10.907,10.932,10.026,9.04,9.509,9.854,10.051,8.866,9.854,9.558,9.682,7.519,8.916,9.213,10.1,8.99,9.682,10.394,11.467,11.248,11.589,11.565,11.904,8.866,9.706,10.541,10.418,-94.792,9.706,10.198,10.932
,,,,,8.916,10.198,10.443,10.247,9.731,10.516,10.492,10.051,8.866,9.682,10.222,9.509,9.952,10.858,10.883,10.051,8.99,9.46,9.829,10.051,8.841,9.829,9.509,9.682,7.87,9.015,9.238,10.124,9.015,9.682,10.443,11.467,11.151,11.516,11.516,11.856,8.866,9.706,10.541,10.443,-94.792,9.657,10.173,10.932
,,,,,8.99,9.903,10.394,10.247,9.386,10.443,10.418,10.051,9.213,9.435,9.903,9.509,9.903,10.785,10.81,10.051,8.965,9.435,9.805,10.075,8.841,9.805,9.509,9.706,7.695,9.015,9.336,10.124,9.015,9.706,10.443,11.467,11.029,11.443,11.516,11.88,8.891,9.706,10.516,10.443,-94.792,9.558,10.149,10.932
,,,,,8.866,10.173,10.418,10.247,9.46,10.394,10.467,10.051,9.064,9.262,10.026,9.509,9.829,10.736,10.736,10.051,8.941,9.41,9.756,10.075,8.792,9.78,9.509,9.706,7.695,9.015,9.509,10.124,8.965,9.657,10.394,11.467,10.98,11.346,11.419,11.832,8.916,9.682,10.492,10.443,-94.792,9.361,10.149,10.932
,,,,,8.866,10.247,10.32,10.271,9.558,10.345,10.345,10.075,9.04,9.188,9.829,9.509,9.78,10.687,10.663,10.051,8.916,9.386,9.756,10.075,8.767,9.756,9.46,9.706,7.544,9.04,9.558,10.124,8.916,9.608,10.345,11.467,10.883,11.273,11.346,11.686,8.866,9.657,10.443,10.443,-94.792,9.361,10.124,10.932
,,,,,8.866,10.075,10.345,10.271,9.336,10.32,10.296,10.075,9.015,9.534,9.854,9.534,9.731,10.638,10.614,10.075,8.891,9.361,9.706,10.1,8.693,9.706,9.41,9.706,7.569,8.866,9.262,10.149,8.841,9.558,10.296,11.467,10.81,11.175,11.248,11.662,8.817,9.608,10.394,10.467,-94.792,9.558,10.075,10.956
,,,,,8.767,10.1,10.345,10.271,8.941,10.271,10.296,10.075,8.99,9.262,9.829,9.534,9.682,10.59,10.565,10.075,8.866,9.312,9.682,10.1,8.643,9.682,9.386,9.706,7.469,8.841,9.163,10.149,8.792,9.509,10.222,11.467,10.712,11.102,11.2,11.54,8.767,9.558,10.369,10.467,-94.792,9.854,10.026,10.932
,,,,,8.767,10.001,10.271,10.296,8.891,10.222,10.247,10.1,8.891,9.213,9.608,9.534,9.632,10.541,10.516,10.075,8.817,9.262,9.632,10.1,8.593,9.632,9.336,9.706,7.318,8.891,9.238,10.149,8.693,9.435,10.149,11.467,10.59,11.029,11.078,11.516,8.717,9.509,10.345,10.467,-94.792,9.756,9.977,10.932
,,,,,8.519,10.001,10.247,10.296,8.916,10.149,10.173,10.1,8.841,9.015,9.706,9.558,9.583,10.516,10.467,10.1,8.767,9.213,9.583,10.1,8.568,9.608,9.312,9.706,7.318,8.717,9.04,10.149,8.668,9.386,10.051,11.467,10.541,10.932,10.858,11.467,8.643,9.46,10.32,10.467,-94.792,9.608,9.903,10.932
,,,,,8.543,9.805,10.198,10.296,9.089,10.124,10.124,10.1,8.817,8.916,9.731,9.558,9.558,10.467,10.418,10.1,8.717,9.163,9.509,10.1,8.494,9.558,9.262,9.731,7.015,8.593,8.916,10.149,8.568,9.361,10.026,11.467,10.516,10.834,10.761,11.321,8.568,9.41,10.296,10.492,-94.792,9.238,9.879,10.932
,,,,,8.568,9.952,10.149,10.296,9.312,10.075,10.1,10.1,8.866,8.916,9.657,9.558,9.509,10.418,10.369,10.1,8.643,9.089,9.46,10.1,8.444,9.509,9.188,9.731,7.293,8.593,8.866,10.149,8.469,9.287,9.829,11.467,10.541,10.761,10.565,11.151,8.568,9.361,10.247,10.492,-94.792,9.015,9.854,10.932
,,,,,8.717,9.706,10.198,10.296,9.213,10.051,10.124,10.1,8.792,9.114,9.657,9.558,9.46,10.394,10.345,10.1,8.593,9.04,9.41,10.1,8.369,9.46,9.139,9.731,7.015,8.593,8.916,10.149,8.344,9.188,9.706,11.467,10.492,10.712,10.516,11.127,8.469,9.312,10.198,10.492,-94.792,9.287,9.805,10.932
,,,,,8.543,9.903,10.149,10.296,8.965,10.026,10.1,10.124,8.767,8.866,9.608,9.558,9.435,10.345,10.296,10.1,8.519,8.99,9.361,10.124,8.319,9.41,9.064,9.731,6.839,8.444,8.817,10.149,8.27,9.114,9.608,11.443,10.541,10.907,10.785,11.005,8.394,9.262,10.198,10.492,-94.792,9.583,9.731,10.932
,,,,,8.643,9.682,10.198,10.296,8.767,10.001,10.051,10.124,8.717,8.817,9.534,9.558,9.41,10.296,10.271,10.124,8.469,8.916,9.287,10.124,8.245,9.361,9.015,9.731,6.611,8.344,9.287,10.149,8.195,9.04,9.534,11.443,10.271,10.663,10.443,11.151,8.319,9.213,10.1,10.492,-94.792,9.509,9.682,10.932
,,,,,8.519,9.829,10.149,10.32,8.693,9.952,10.001,10.124,8.693,9.015,9.485,9.583,9.386,10.247,10.247,10.124,8.394,8.841,9.238,10.124,8.17,9.287,8.941,9.756,6.56,8.245,8.494,10.173,8.22,9.04,9.509,11.443,10.394,10.785,10.443,10.98,8.22,9.114,10.075,10.492,-94.792,9.435,9.632,10.932
,,,,,8.519,9.78,10.149,10.32,9.163,9.928,9.952,10.124,8.668,8.717,9.435,9.583,9.361,10.198,10.198,10.124,8.319,8.792,9.163,10.124,8.12,9.238,8.891,9.756,6.56,8.22,8.519,10.173,8.07,8.941,9.435,11.443,10.222,10.541,10.296,10.834,8.22,9.089,10.075,10.492,-94.792,9.312,9.583,10.932
,,,,,8.444,9.583,10.149,10.32,8.792,9.928,10.001,10.149,8.568,8.717,9.386,9.583,9.312,10.149,10.149,10.124,8.245,8.742,9.114,10.124,8.07,9.188,8.841,9.756,6.788,8.22,8.469,10.173,7.995,8.891,9.361,11.419,10.222,10.736,10.638,10.883,8.12,9.015,9.977,10.492,-94.792,9.238,9.534,10.907
,,,,,8.394,9.657,10.124,10.32,8.519,9.854,9.952,10.149,8.519,8.866,9.41,9.583,9.287,10.124,10.124,10.124,8.17,8.668,9.064,10.124,7.995,9.139,8.767,9.756,6.763,8.17,8.419,10.173,7.87,8.817,9.287,11.419,10.075,10.614,10.418,10.858,8.045,8.965,10.001,10.492,-94.792,9.114,9.46,10.907
,,,,,8.344,9.657,10.1,10.32,9.015,9.805,9.829,10.149,8.494,8.519,9.312,9.583,9.262,10.1,10.1,10.149,8.12,8.618,8.99,10.124,7.92,9.089,8.717,9.756,6.458,8.095,8.369,10.173,7.77,8.717,9.188,11.419,10.051,10.59,10.467,10.712,7.945,8.916,9.903,10.492,-94.792,9.015,9.41,10.907
,,,,,8.295,9.509,10.051,10.32,8.792,9.805,9.879,10.149,8.444,8.593,9.262,9.608,9.287,10.149,10.075,10.149,8.02,8.543,8.916,10.124,7.87,9.04,8.643,9.756,6.255,7.995,8.295,10.173,7.72,8.668,9.139,11.419,9.903,10.492,10.369,10.712,7.87,8.817,9.903,10.492,-94.792,9.015,9.361,10.883
,,,,,8.195,9.361,10.026,10.32,8.444,9.756,9.829,10.149,8.369,8.693,9.163,9.608,9.238,10.075,10.051,10.149,7.945,8.469,8.866,10.149,7.795,8.965,8.593,9.756,6.408,7.945,8.22,10.149,7.695,8.643,9.114,11.394,9.903,10.443,10.247,10.761,7.845,8.792,9.829,10.492,-94.792,9.04,9.312,10.883
,,,,,8.145,9.312,9.977,10.32,8.22,9.682,9.756,10.149,8.319,8.369,9.139,9.608,9.213,10.051,10.001,10.149,7.87,8.419,8.792,10.149,7.72,8.916,8.519,9.756,6.484,7.92,8.17,10.149,7.619,8.568,9.04,11.394,9.854,10.075,9.805,10.687,7.82,8.742,9.829,10.492,-94.792,9.064,9.287,10.883
,,,,,8.045,9.41,9.928,10.345,8.817,9.657,9.682,10.149,8.27,8.469,9.114,9.608,9.163,10.026,9.977,10.149,7.82,8.344,8.742,10.149,7.67,8.866,8.469,9.756,6.458,7.87,8.12,10.149,7.544,8.519,8.99,11.37,9.903,10.1,9.805,10.638,7.745,8.693,9.756,10.467,-94.792,9.064,9.262,10.883
,,,,,7.97,9.435,9.854,10.345,8.717,9.632,9.706,10.149,8.17,8.519,9.015,9.608,9.114,10.001,9.952,10.149,7.745,8.295,8.693,10.149,7.619,8.841,8.419,9.756,6.306,7.795,8.045,10.149,7.444,8.444,8.916,11.37,9.608,9.805,9.534,10.516,7.695,8.618,9.756,10.467,-94.792,8.965,9.213,10.858
,,,,,7.92,9.46,9.731,10.345,8.543,9.608,9.731,10.149,8.095,8.145,9.04,9.608,9.089,9.361,9.928,10.149,7.695,8.245,8.643,10.149,7.544,8.792,8.369,9.756,6.026,7.72,7.995,10.149,7.419,8.394,8.866,11.37,9.756,10.149,9.879,10.443,7.619,8.568,9.657,10.467,-94.792,8.394,9.188,10.858
,,,,,7.82,9.361,9.78,10.345,7.87,9.534,9.657,10.173,8.07,8.12,8.941,9.608,8.519,9.558,9.952,10.149,7.619,8.17,8.593,10.149,7.494,8.742,8.319,9.756,5.745,7.645,7.945,10.149,7.368,8.369,8.841,11.346,9.485,10.075,9.657,10.541,7.594,8.519,9.657,10.443,-94.792,8.17,9.163,10.834
,,,,,7.77,9.188,9.805,10.345,8.618,9.485,9.534,10.173,8.02,8.12,8.916,9.608,8.916,9.41,10.026,10.149,7.569,8.12,8.543,10.149,7.419,8.693,8.27,9.756,5.591,7.619,7.945,10.149,7.268,8.295,8.767,11.321,9.485,10.247,10.075,10.296,7.519,8.469,9.608,10.443,-94.792,8.145,9.089,10.834
,,,,,7.645,8.99,9.756,10.345,8.469,9.485,9.608,10.173,7.92,8.095,8.841,9.608,8.792,9.361,9.903,10.149,7.494,8.07,8.494,10.149,7.368,8.643,8.22,9.756,5.745,7.519,7.87,10.149,7.192,8.22,8.717,11.321,9.558,10.149,10.001,10.296,7.469,8.419,9.558,10.443,-94.792,8.419,9.015,10.834
,,,,,7.594,8.866,9.706,10.345,7.67,9.46,9.558,10.173,7.845,8.12,8.792,9.608,8.916,9.262,9.952,10.149,7.469,8.02,8.444,10.149,7.293,8.593,8.17,9.756,6.102,7.67,8.045,10.149,7.091,8.145,8.643,11.321,9.435,10.1,9.977,10.369,7.368,8.369,9.509,10.443,-94.792,8.618,8.965,10.81
,,,,,7.519,8.866,9.632,10.345,7.87,9.361,9.435,10.173,7.795,8.095,8.717,9.608,8.817,9.756,9.608,10.149,7.393,7.97,8.394,10.149,7.242,8.543,8.095,9.78,6.153,7.594,7.97,10.149,7.041,8.095,8.568,11.297,9.361,10.051,9.903,10.345,7.318,8.295,9.46,10.418,-94.792,8.742,8.941,10.81
,,,,,7.519,8.916,9.583,10.345,7.77,9.435,9.485,10.173,7.72,8.095,8.643,9.608,8.469,9.114,9.706,10.149,7.318,7.92,8.344,10.149,7.167,8.494,8.045,9.756,6.204,7.569,7.92,10.124,7.015,8.07,8.568,11.273,9.287,10.001,9.854,10.271,7.242,8.245,9.46,10.418,-94.792,8.319,8.916,10.785
,,,,,7.519,8.965,9.534,10.345,8.245,9.213,9.46,10.173,7.67,8.02,8.643,9.608,8.817,9.163,9.731,10.149,7.268,7.87,8.27,10.124,7.116,8.444,7.995,9.756,6.179,7.519,7.92,10.124,7.066,8.045,8.519,11.248,9.238,9.952,9.78,10.173,7.167,8.22,9.361,10.394,-94.792,7.82,8.916,10.785
,,,,,7.444,8.99,9.485,10.345,7.544,9.287,9.46,10.173,7.619,7.97,8.519,9.608,8.742,9.04,9.756,10.149,7.217,7.82,8.245,10.124,7.066,8.419,7.97,9.756,6.153,7.494,7.87,10.124,7.116,8.045,8.519,11.224,9.163,9.879,9.756,10.198,7.167,8.145,9.361,10.394,-94.792,8.319,8.841,10.785
,,,,,7.368,8.965,9.41,10.345,8.17,9.262,9.361,10.173,7.544,7.87,8.568,9.608,8.742,8.965,9.756,10.149,7.142,7.77,8.22,10.124,7.041,8.369,7.92,9.756,6.128,7.469,7.87,10.124,7.217,8.07,8.543,11.248,9.114,9.829,9.682,10.173,7.167,8.12,9.361,10.394,-94.792,8.668,8.866,10.761
,,,,,7.293,8.891,9.41,10.345,8.07,9.213,9.213,10.173,7.469,7.77,8.469,9.608,8.519,9.015,9.583,10.149,7.116,7.72,8.17,10.124,7.015,8.344,7.92,9.756,6.128,7.469,7.87,10.1,7.393,8.17,8.618,11.224,9.163,9.829,9.657,10.075,7.167,8.12,9.287,10.369,-94.792,8.17,8.916,10.736
,,,,,7.217,8.792,9.41,10.32,7.82,9.139,9.188,10.173,7.444,7.619,8.419,9.608,8.519,9.336,9.46,10.149,7.091,7.72,8.17,10.124,7.041,8.344,7.92,9.78,6.153,7.469,7.87,10.1,7.695,8.245,8.693,11.175,9.089,9.706,9.583,10.051,7.268,8.145,9.312,10.369,-94.792,8.095,8.941,10.736
,,,,,7.192,8.643,9.41,10.32,7.87,9.089,9.188,10.173,7.393,7.469,8.394,9.608,8.444,8.693,9.41,10.124,7.116,7.72,8.195,10.124,7.066,8.344,7.945,9.756,5.591,7.393,7.795,10.1,7.97,8.245,8.742,11.224,9.064,9.706,9.558,10.051,7.242,8.12,9.287,10.369,-94.792,8.444,8.965,10.736
,,,,,7.116,8.469,9.41,10.32,7.945,9.064,9.163,10.173,7.343,7.519,8.295,9.608,8.469,8.742,9.509,10.124,7.167,7.77,8.245,10.124,7.167,8.344,7.995,9.756,5.693,7.569,7.945,10.1,8.17,8.344,8.866,11.224,9.015,9.657,9.509,10.001,7.268,8.12,9.262,10.345,-94.792,8.866,8.941,10.736
,,,,,7.066,8.394,9.361,10.32,7.745,9.114,9.213,10.173,7.268,7.569,8.27,9.608,8.17,9.089,9.509,10.124,7.242,7.82,8.27,10.1,7.268,8.369,8.045,9.756,6.484,7.67,8.095,10.1,8.419,8.419,8.941,11.248,8.965,9.583,9.46,9.952,7.268,8.095,9.287,10.345,-94.792,8.543,9.015,10.712
,,,,,6.914,8.145,9.336,10.32,7.72,9.04,9.114,10.173,7.242,7.469,8.27,9.608,8.643,9.386,9.238,10.124,7.268,7.845,8.295,10.1,7.368,8.419,8.095,9.756,6.661,7.77,8.17,10.1,8.519,8.519,9.015,11.175,8.941,9.534,9.41,9.928,7.368,8.12,9.262,10.32,-94.792,8.941,9.015,10.712
,,,,,6.839,8.095,9.312,10.32,7.645,8.99,9.089,10.173,7.217,7.343,8.27,9.608,8.295,9.262,9.262,10.1,7.343,7.87,8.319,10.1,7.494,8.444,8.145,9.756,6.889,7.82,8.245,10.1,8.643,8.593,9.262,11.127,8.891,9.46,9.386,9.903,7.469,8.17,9.287,10.32,-94.792,8.717,9.089,10.687
,,,,,6.839,8.07,9.287,10.296,7.645,8.99,9.089,10.149,7.192,7.318,8.245,9.608,8.519,8.519,9.213,10.1,7.419,7.92,8.369,10.1,7.619,8.469,8.22,9.756,7.091,7.895,8.319,10.075,8.717,8.693,9.435,11.175,8.519,9.41,9.336,9.879,7.695,8.27,9.287,10.32,-94.792,9.015,9.114,10.687
,,,,,6.788,8.245,9.262,10.296,7.519,8.941,9.064,10.149,7.217,7.368,8.245,9.608,8.295,8.568,9.361,10.1,7.544,7.97,8.419,10.1,7.695,8.519,8.27,9.756,7.217,7.97,8.394,10.075,8.817,8.792,9.558,11.2,8.27,9.312,9.361,9.903,7.895,8.369,9.336,10.32,8.444,9.064,9.188,10.687
,,,,,6.914,8.07,9.262,10.296,7.544,8.941,9.064,10.149,7.217,7.368,8.22,9.608,8.22,8.494,9.336,10.1,7.619,8.02,8.444,10.1,7.745,8.543,8.369,9.756,7.343,8.02,8.469,10.075,8.941,8.891,9.682,11.224,8.195,9.163,9.485,9.854,8.07,8.469,9.361,10.32,8.668,9.064,9.262,10.687
,,,,,6.914,8.17,9.262,10.296,7.569,8.891,9.015,10.149,7.242,7.393,8.195,9.583,8.145,8.469,9.238,10.1,7.77,8.045,8.494,10.1,7.72,8.568,8.469,9.756,7.469,8.045,8.519,10.075,9.015,8.99,9.756,11.2,8.145,8.817,9.558,10.075,8.145,8.593,9.386,10.32,8.916,8.891,9.287,10.687
,,,,,6.914,8.195,9.262,10.296,7.645,8.891,9.04,10.149,7.293,7.444,8.195,9.583,8.295,8.568,9.287,10.1,7.87,8.095,8.543,10.1,7.795,8.643,8.618,9.756,7.569,8.095,8.568,10.075,9.139,9.064,9.805,11.2,8.195,8.866,9.534,10.075,8.295,8.717,9.386,10.345,9.213,9.114,9.336,10.687
,,,,,7.015,7.97,9.262,10.296,7.82,8.866,8.99,10.149,7.318,7.494,8.245,9.583,8.22,8.394,9.312,10.075,7.995,8.145,8.568,10.1,7.97,8.145,8.742,9.756,7.72,8.12,8.593,10.075,9.287,9.139,9.829,11.2,8.245,8.767,9.509,10.051,8.568,8.767,9.41,10.345,9.608,9.04,9.361,10.663
,,,,,7.041,7.92,9.287,10.296,7.795,8.593,8.99,10.149,7.368,7.594,8.22,9.583,8.12,8.469,9.188,10.075,8.095,8.17,8.618,10.075,8.07,8.17,8.742,9.756,7.87,8.17,8.643,10.051,9.485,9.213,9.854,11.2,8.369,8.792,9.46,10.026,8.817,8.841,9.46,10.345,10.051,8.916,9.41,10.663
,,,,,7.217,7.945,9.262,10.271,7.519,8.568,9.089,10.149,7.444,7.67,8.22,9.583,8.22,8.965,9.015,10.075,8.22,8.22,8.668,10.075,8.07,8.519,8.767,9.756,8.02,8.195,8.668,10.051,9.78,9.262,9.903,11.175,8.469,8.717,9.435,10.001,9.04,8.891,9.435,10.345,10.541,9.114,9.41,10.638
,,,,,7.293,8.02,9.287,10.271,7.77,8.841,9.04,10.149,7.569,7.82,8.27,9.583,8.22,8.469,9.064,10.051,8.344,8.27,8.717,10.075,8.22,8.717,8.668,9.756,8.195,8.22,8.717,10.051,10.124,9.312,9.952,11.175,8.593,8.643,9.46,10.001,9.312,8.941,9.435,10.345,11.053,9.089,9.435,10.638
,,,,,7.393,8.07,9.312,10.271,7.695,8.866,9.064,10.149,7.695,7.92,8.319,9.583,8.17,8.519,8.99,10.051,8.519,8.319,8.767,10.075,8.444,8.568,8.767,9.756,8.369,8.27,8.767,10.051,10.492,9.386,10.001,11.175,8.742,8.543,9.336,9.756,9.608,8.965,9.485,10.345,11.613,9.188,9.46,10.638
,,,,,7.544,8.17,9.336,10.271,8.319,8.792,8.99,10.124,7.87,8.045,8.369,9.558,8.07,8.668,9.163,10.051,8.717,8.394,8.817,10.075,8.668,8.344,8.817,9.756,8.568,8.319,8.817,10.051,10.883,9.46,10.051,11.175,8.965,8.643,9.238,9.805,9.928,9.015,9.534,10.345,12.122,9.213,9.485,10.638
,,,,,7.619,8.22,9.361,10.271,8.369,8.866,8.99,10.124,8.07,8.145,8.419,9.558,8.319,8.817,9.015,10.051,8.965,8.444,8.891,10.051,8.941,8.469,8.767,9.731,8.817,8.369,8.841,10.051,11.297,9.534,10.1,11.175,9.238,8.693,9.238,9.879,10.296,9.064,9.509,10.345,12.558,9.238,9.534,10.638
,,,,,7.82,8.319,9.41,10.271,8.295,8.891,9.064,10.124,8.394,8.07,8.494,9.558,8.369,8.668,8.965,10.026,9.262,8.444,8.916,10.051,9.213,8.568,8.817,9.731,9.089,8.444,8.866,10.051,11.686,9.583,10.149,11.175,9.558,8.668,9.213,9.854,10.663,9.114,9.608,10.345,12.944,9.262,9.608,10.638
,,,,,8.07,8.394,9.435,10.247,8.27,8.792,9.064,10.124,8.717,8.12,8.519,9.558,8.22,8.693,8.99,10.026,9.608,8.568,8.916,10.051,9.485,8.618,8.891,9.731,9.386,8.519,8.891,10.051,12.074,9.657,10.173,11.175,9.879,8.668,9.139,9.805,11.053,9.163,9.558,10.345,13.377,9.312,9.632,10.614
,,,,,8.245,8.519,9.509,10.247,8.394,8.394,9.163,10.1,9.114,8.12,8.568,9.558,8.394,8.593,9.287,10.026,9.952,8.618,8.965,10.051,9.756,8.668,8.941,9.731,9.706,8.618,8.916,10.051,12.437,9.682,10.198,11.175,10.198,8.643,9.089,9.78,11.467,9.213,9.608,10.345,13.858,9.386,9.657,10.614
,,,,,8.369,8.668,9.435,10.247,8.618,8.469,9.188,10.1,9.509,8.145,8.568,9.558,8.469,8.693,9.163,10.001,10.271,8.643,9.015,10.051,10.051,8.717,8.99,9.731,10.026,8.717,8.941,10.026,12.823,9.78,9.854,11.175,10.541,8.643,9.064,9.756,11.904,9.262,9.632,10.345,14.314,9.509,9.657,10.614
,,,,,8.444,8.717,9.114,10.247,8.866,8.568,9.213,10.1,9.928,8.17,8.593,9.534,8.643,8.668,9.139,10.001,10.614,8.693,9.064,10.051,10.32,8.792,8.965,9.706,10.345,8.817,8.965,10.026,13.209,9.854,10.001,11.151,10.907,8.643,9.015,9.731,12.34,9.386,9.632,10.345,14.745,9.632,9.46,10.59
,,,,,8.668,8.668,9.287,10.247,9.163,8.568,9.213,10.1,10.369,8.195,8.618,9.534,8.792,8.717,9.139,10.001,10.98,8.717,9.089,10.026,10.614,8.841,8.99,9.706,10.663,8.866,9.015,10.026,13.594,9.903,10.149,11.151,11.273,8.618,8.99,9.706,12.751,9.435,9.682,10.345,15.199,9.805,9.608,10.59
,,,,,8.916,8.717,9.015,10.247,9.509,8.568,9.262,10.1,10.785,8.22,8.643,9.534,8.99,8.767,9.064,10.001,11.321,8.792,9.114,10.026,10.932,8.891,9.015,9.706,10.98,8.916,9.04,10.026,14.002,9.952,10.198,11.151,11.637,8.618,8.941,9.657,13.161,9.485,9.657,10.345,15.629,9.952,9.657,10.59
,,,,,9.238,8.742,8.916,10.247,9.805,8.668,9.287,10.1,11.151,8.22,8.693,9.534,9.213,8.817,9.04,10.001,11.686,8.841,9.163,10.026,11.224,8.916,9.064,9.706,11.321,8.965,9.064,10.001,14.409,10.001,10.198,11.151,12.001,8.618,8.916,9.632,13.594,9.558,9.682,10.345,16.01,10.124,9.657,10.59
,,,,,9.608,8.792,9.114,10.247,10.124,8.767,9.312,10.1,11.516,8.245,8.693,9.509,9.46,8.792,9.114,10.001,12.05,8.916,9.163,10.026,11.516,8.965,9.064,9.706,11.637,9.015,9.114,10.001,14.792,10.075,10.222,11.127,12.389,8.668,8.866,9.608,14.002,9.608,9.731,10.345,16.368,10.296,9.682,10.59
,,,,,10.001,8.841,9.015,10.247,10.418,8.817,9.312,10.1,11.904,8.369,8.717,9.509,9.706,8.866,8.99,10.001,12.437,9.015,9.213,10.001,11.807,9.064,9.114,9.706,11.953,9.064,9.139,10.001,15.127,10.149,10.247,11.127,12.775,8.717,8.841,9.583,14.385,9.682,9.731,10.345,16.654,10.492,9.706,10.59
,,,,,10.369,8.916,9.064,10.247,10.761,8.866,9.287,10.1,12.292,8.469,8.717,9.509,10.001,8.866,9.114,9.977,12.823,9.089,9.238,10.001,12.074,9.139,9.114,9.706,12.219,9.114,9.163,10.001,15.461,10.271,10.271,11.127,13.137,8.841,8.817,9.558,14.768,9.78,9.731,10.345,16.892,10.687,9.756,10.565
,,,,,10.736,8.965,9.114,10.247,11.078,8.891,9.312,10.1,12.703,8.618,8.717,9.509,10.271,8.916,9.114,9.977,13.185,9.188,9.262,10.001,12.34,9.238,9.139,9.682,12.461,9.213,9.188,10.001,15.748,10.394,10.296,11.127,13.497,9.015,8.817,9.558,15.127,9.903,9.756,10.345,17.082,10.883,9.805,10.565
,,,,,11.078,9.04,9.163,10.247,11.419,8.99,9.386,10.075,13.088,8.717,8.742,9.509,10.565,8.965,9.064,9.977,13.522,9.287,9.262,10.001,12.63,9.312,9.163,9.682,12.654,9.287,9.213,10.001,16.034,10.541,10.32,11.127,13.858,9.163,8.792,9.534,15.509,10.026,9.756,10.345,17.296,11.078,9.829,10.541
,,,,,11.443,9.089,9.213,10.247,11.734,8.99,9.41,10.075,13.449,8.866,8.742,9.485,10.858,9.015,9.064,9.952,13.882,9.41,9.312,10.001,12.871,9.435,9.188,9.682,12.823,9.386,9.262,9.977,16.296,10.663,10.345,11.127,14.218,9.361,8.767,9.509,15.843,10.149,9.78,10.345,17.582,11.273,9.854,10.541
,,,,,11.832,9.139,9.238,10.247,12.025,9.064,9.41,10.075,13.834,9.015,8.792,9.485,11.175,9.064,9.089,9.952,14.194,9.534,9.336,9.977,13.112,9.534,9.213,9.682,12.968,9.509,9.287,9.977,16.558,10.81,10.345,11.102,14.553,9.583,8.792,9.485,16.177,10.296,9.805,10.345,17.796,11.467,9.928,10.541
,,,,,12.195,9.188,9.287,10.247,12.292,9.139,9.41,10.075,14.17,9.163,8.841,9.46,11.467,9.163,9.139,9.952,14.505,9.657,9.361,9.977,13.353,9.657,9.238,9.657,13.112,9.608,9.312,9.977,16.844,10.98,10.369,11.102,14.888,9.805,8.792,9.46,16.487,10.443,9.805,10.345,17.915,11.662,9.977,10.541
,,,,,12.509,9.262,9.312,10.247,12.534,9.238,9.435,10.051,14.481,9.312,8.866,9.46,11.807,9.262,9.188,9.952,14.792,9.805,9.386,9.977,13.594,9.756,9.262,9.657,13.305,9.731,9.336,9.952,17.082,11.127,10.394,11.102,15.199,10.026,8.817,9.46,16.773,10.59,9.854,10.32,18.081,11.856,10.075,10.516
,,,,,12.751,9.312,9.361,10.247,12.799,9.336,9.41,10.051,14.768,9.485,8.916,9.46,12.098,9.361,9.213,9.952,15.055,9.952,9.41,9.977,13.81,9.879,9.262,9.657,13.497,9.854,9.361,9.952,17.272,11.273,10.394,11.078,15.509,10.271,8.866,9.41,17.034,10.761,9.854,10.32,18.176,12.05,10.149,10.516
