Date,TemperatureHighF,TemperatureAvgF,TemperatureLowF,DewpointHighF,DewpointAvgF,DewpointLowF,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxIn,PressureMinIn,WindSpeedMaxMPH,WindSpeedAvgMPH,GustSpeedMaxMPH,PrecipitationSumIn
2013-5-23,62.6,50.1,38.1,37.0,33.4,28.6,82,55,32,30.04,29.95,10,1,10,0.00 
2013-5-24,67.5,50.7,34.3,43.3,36.2,25.2,89,61,28,30.06,29.92,9,1,9,0.00 
2013-5-25,72.0,54.6,37.4,41.9,37.2,29.3,91,57,28,30.04,29.87,14,2,14,0.00 
2013-5-26,68.4,58.4,49.3,44.1,40.5,35.8,73,53,34,30.01,29.94,13,3,17,0.00 
2013-5-27,63.3,55.6,48.7,52.3,44.7,36.3,91,68,49,30.00,29.83,18,3,22,0.01 
2013-5-28,70.3,58.7,45.3,47.5,43.0,36.5,92,59,31,29.93,29.77,14,3,16,0.02 
2013-5-29,68.4,58.7,44.6,45.5,40.3,33.6,72,51,35,29.98,29.76,11,3,15,0.00 
2013-5-30,71.4,53.6,35.4,41.2,36.6,30.0,87,57,27,30.14,29.98,12,2,13,0.00 
2013-5-31,78.1,59.1,39.4,43.0,37.7,19.6,88,52,15,30.22,30.06,7,1,8,0.00 
2013-6-1,82.8,63.7,43.5,48.6,40.9,32.9,79,48,20,30.14,29.86,8,1,10,0.00 
2013-6-2,81.5,64.8,46.8,50.4,42.5,30.4,84,50,17,29.91,29.75,8,1,10,0.00 
2013-6-3,85.3,65.5,46.6,48.6,42.6,30.0,85,50,15,29.92,29.78,7,1,9,0.00 
2013-6-4,89.8,69.5,48.7,50.7,44.9,36.5,79,46,16,29.94,29.80,8,1,8,0.00 
2013-6-5,92.7,72.5,51.1,52.2,46.8,30.7,77,45,14,29.96,29.79,7,1,8,0.00 
2013-6-6,92.8,72.4,52.9,54.3,49.0,43.0,80,48,20,29.92,29.76,8,1,8,0.00 
2013-6-7,91.8,74.7,55.2,57.9,51.5,37.2,80,49,19,29.96,29.81,9,2,10,0.00 
2013-6-8,95.2,74.8,55.6,56.8,48.2,31.1,82,47,12,29.94,29.77,8,1,8,0.00 
2013-6-9,94.6,75.1,55.8,54.9,49.9,44.2,75,45,21,29.84,29.61,8,1,9,0.00 
2013-6-10,85.1,67.0,55.0,54.9,47.2,43.0,73,51,28,29.69,29.60,8,1,8,0.00 
2013-7-12,86.4,78.1,61.5,49.3,41.1,35.4,48,28,18,29.85,29.74,13,-4,14,0.03 
2013-7-13,89.8,70.0,50.5,54.3,46.0,40.3,74,45,22,29.94,29.80,7,1,8,0.00 
2013-7-14,92.1,72.7,53.6,51.8,43.4,21.4,80,42,8,29.97,29.77,7,1,8,0.00 
2013-7-15,92.7,73.4,54.1,52.7,45.9,34.9,80,43,15,29.86,29.64,11,2,11,0.00 
2013-7-16,86.2,72.2,58.8,49.3,41.5,27.9,64,37,13,29.91,29.70,16,2,18,0.00 
2013-7-17,90.7,70.4,49.6,49.1,41.2,30.7,74,40,13,30.04,29.91,7,1,9,0.00 
2013-7-18,94.3,73.8,53.2,52.5,47.7,37.4,78,45,15,30.06,29.84,7,1,8,0.00 
2013-7-19,96.8,76.6,56.3,54.7,50.0,42.4,75,44,16,29.96,29.74,6,1,9,0.00 
2013-7-20,99.0,78.0,57.7,57.7,51.4,46.6,73,44,19,29.86,29.64,7,1,8,0.00 
2013-7-21,101.5,80.0,59.0,56.5,49.2,36.9,73,40,12,29.77,29.62,7,1,9,0.00 
2013-7-22,99.7,80.1,59.7,54.5,46.5,32.4,66,35,10,29.83,29.69,7,1,8,0.00 
2013-7-23,95.4,76.7,60.4,58.5,51.1,43.9,66,43,22,29.89,29.79,10,1,10,0.00 
2013-7-24,97.2,76.0,64.8,61.9,54.5,42.3,70,50,17,29.90,29.81,11,1,16,0.00 
2013-7-25,98.8,79.3,60.6,59.2,53.9,45.5,77,46,17,29.96,29.78,6,1,9,0.00 
2013-7-26,97.0,76.2,61.9,64.6,57.3,51.4,87,56,23,29.99,29.83,15,1,15,0.01 
2013-7-27,91.6,71.8,56.7,63.3,55.1,45.3,96,62,26,29.99,29.76,7,1,8,0.00 
2013-7-28,89.1,70.7,53.6,49.8,43.5,32.4,72,42,17,29.86,29.70,8,1,9,0.00 
2013-7-29,89.1,70.9,53.4,49.6,41.7,33.1,72,39,18,29.91,29.75,9,1,13,0.00 
2013-7-30,88.3,70.6,52.5,49.3,41.9,37.0,68,39,18,30.01,29.90,9,1,9,0.00 
2013-7-31,87.3,72.2,58.8,48.2,40.6,30.4,58,34,19,29.98,29.82,12,2,14,0.00 
2013-8-1,80.4,64.6,48.9,44.8,37.6,29.8,69,40,18,30.00,29.89,13,2,14,0.00 
2013-8-2,81.7,64.1,46.6,49.1,40.3,25.7,80,47,14,30.05,29.88,8,1,9,0.00 
2013-8-3,87.1,67.4,47.8,48.0,43.1,37.6,77,46,19,30.01,29.82,8,1,9,0.00 
2013-8-4,91.2,70.7,52.0,50.4,42.3,18.3,79,43,8,29.97,29.79,7,1,8,0.00 
2013-8-5,93.0,72.4,52.5,50.5,42.7,32.0,71,39,13,29.94,29.77,6,1,9,0.00 
2013-8-6,93.2,71.6,52.9,50.9,44.4,29.1,75,43,12,29.93,29.78,7,1,9,0.00 
2013-8-7,87.1,71.2,56.7,49.1,44.2,34.3,73,42,16,29.92,29.80,9,1,14,0.00 
2013-8-8,84.6,65.4,50.4,58.8,48.2,39.9,80,57,21,29.93,29.77,17,1,18,0.02 
2013-8-9,75.4,60.9,47.8,61.2,49.5,43.5,91,68,41,29.95,29.83,10,1,13,0.02 
2013-8-10,79.2,63.1,47.3,50.0,46.6,42.4,87,58,28,30.00,29.91,12,1,12,0.00 
2013-8-11,82.9,66.4,49.8,52.9,47.5,41.5,87,55,25,30.02,29.85,8,1,9,0.00 
2013-8-12,85.1,66.8,49.6,59.2,47.6,42.6,80,53,27,29.98,29.85,6,1,8,0.00 
2013-8-13,89.8,69.9,51.4,54.5,49.9,46.0,85,54,24,30.01,29.83,9,1,9,0.00 
2013-8-14,89.6,69.9,52.3,52.5,47.6,42.1,82,50,21,29.95,29.81,9,1,10,0.00 
2013-8-15,89.1,70.1,51.8,57.0,50.2,44.4,80,53,24,29.93,29.79,12,1,12,0.00 
2013-8-16,91.2,73.2,55.9,59.0,54.5,48.7,89,57,26,29.92,29.82,8,1,10,0.00 
2013-8-17,91.2,72.8,56.7,57.0,53.3,50.0,84,54,26,29.96,29.80,8,1,12,0.00 
2013-8-18,95.5,74.5,55.0,57.0,52.0,37.9,85,51,14,30.00,29.80,9,1,9,0.00 
2013-8-19,96.6,75.8,57.6,55.2,49.8,38.3,79,45,14,29.96,29.77,8,1,9,0.00 
2013-8-20,93.7,71.4,54.0,60.1,50.4,44.2,73,50,23,29.91,29.76,13,1,15,0.01 
2013-8-21,91.8,72.3,57.7,61.5,54.4,48.9,86,58,25,29.88,29.74,9,1,15,0.01 
2013-8-22,76.5,64.7,56.1,61.2,53.9,48.0,93,70,40,29.92,29.83,8,1,8,0.01 
2013-8-23,85.8,65.3,46.9,52.7,47.5,41.0,92,58,24,29.94,29.74,9,1,10,0.00 
2013-8-24,81.9,65.8,48.9,51.4,46.6,42.6,81,53,29,29.83,29.70,9,1,9,0.00 
2013-8-25,70.2,60.9,56.5,61.2,55.0,48.4,94,81,61,29.89,29.79,10,0,10,0.12 
2013-8-26,78.3,63.0,49.6,58.1,51.8,46.0,97,72,36,29.96,29.87,8,1,9,0.13 
2013-8-27,84.0,65.5,48.7,54.3,50.0,43.0,94,63,26,29.92,29.71,7,1,10,0.00 
2013-8-28,83.1,68.3,52.0,55.9,51.2,47.3,90,59,30,29.84,29.75,12,1,18,0.00 
2013-8-29,82.6,69.3,55.4,56.7,53.1,50.2,87,60,35,29.99,29.83,10,1,10,0.00 
2013-8-30,88.0,68.7,52.9,59.0,52.4,45.5,93,62,24,30.07,29.87,7,1,8,0.00 
2013-8-31,90.9,71.3,51.4,56.5,50.6,46.4,88,54,23,29.94,29.73,15,2,20,0.00 
2013-9-1,88.5,73.3,56.1,56.3,47.8,37.9,77,45,19,29.81,29.67,11,2,14,0.00 
2013-9-2,81.9,66.9,51.6,55.0,50.5,46.2,87,59,32,29.85,29.73,9,1,10,0.00 
2013-9-3,83.1,66.5,52.3,53.6,50.3,44.2,88,60,28,29.91,29.80,8,1,11,0.00 
2013-9-4,81.9,63.5,48.4,53.6,48.5,41.9,89,62,26,29.97,29.86,7,1,7,0.00 
2013-9-5,74.1,61.3,51.6,53.6,46.7,39.9,87,62,30,30.07,29.89,13,2,15,0.00 
2013-9-6,79.2,60.5,44.6,50.9,45.1,41.0,89,61,30,30.17,29.96,8,1,9,0.00 
2013-9-7,86.2,65.1,45.0,51.4,45.0,39.7,85,53,20,30.02,29.83,7,1,8,0.00 
2013-9-8,89.4,69.2,49.8,51.6,45.9,40.6,80,48,21,29.97,29.78,7,1,8,0.00 
2013-9-9,90.7,69.0,51.6,51.4,42.6,28.2,78,45,11,29.94,29.73,6,1,8,0.00 
2013-9-10,93.2,69.8,50.4,48.0,41.3,34.2,72,40,14,29.87,29.70,7,1,9,0.00 
2013-9-11,93.7,71.2,51.6,48.2,41.8,32.7,68,39,12,29.91,29.78,7,0,8,0.00 
2013-9-12,91.8,71.6,53.6,53.8,48.4,43.2,74,47,21,29.93,29.76,6,0,7,0.00 
2013-9-13,92.1,73.0,55.0,54.3,49.9,43.5,78,48,23,29.86,29.65,11,1,11,0.00 
2013-9-14,93.0,72.5,54.1,52.2,47.3,42.3,77,45,18,29.75,29.57,9,1,10,0.00 
2013-9-15,82.9,66.9,51.3,50.9,46.2,39.2,76,50,22,29.81,29.62,13,2,17,0.00 
2013-9-16,80.1,63.8,48.7,52.0,47.4,43.7,88,59,29,29.89,29.71,7,1,8,0.00 
2013-9-17,66.6,58.0,46.6,52.7,47.2,42.8,88,68,49,30.00,29.72,10,1,10,0.03 
2013-9-18,71.2,52.9,38.8,46.0,39.2,32.2,95,65,25,30.11,29.94,7,1,7,0.00 
2013-9-19,81.9,57.1,37.8,40.8,36.3,29.1,86,52,15,30.01,29.76,6,1,7,0.00 
2013-9-20,76.1,55.9,41.7,52.7,42.2,33.4,95,65,24,29.80,29.61,16,2,18,0.48 
2013-9-21,58.3,51.4,47.7,51.1,46.8,43.5,96,85,61,29.87,29.66,8,1,8,0.54 
2013-9-22,61.5,50.9,39.7,49.6,44.3,37.8,95,80,59,29.99,29.87,19,2,19,0.00 
2013-9-23,71.4,59.1,48.0,52.7,48.0,42.8,95,70,39,30.00,29.88,13,2,14,0.00 
2013-9-24,64.6,54.5,46.2,48.6,44.4,40.1,87,70,46,29.93,29.84,14,2,14,0.02 
2013-9-25,54.7,45.2,37.8,46.4,38.9,35.6,94,80,52,30.04,29.86,12,1,12,0.12 
2013-9-26,59.7,46.0,36.0,40.1,35.9,31.5,94,71,37,30.19,30.03,9,1,10,0.00 
2013-9-27,66.0,47.3,30.9,40.1,33.3,14.7,93,65,15,30.27,30.12,6,1,7,0.00 
2013-9-28,73.0,56.1,42.1,50.4,41.4,36.9,85,61,36,30.12,29.80,17,2,25,0.04 
2013-9-29,60.3,56.8,53.4,55.2,51.8,49.5,93,83,71,29.81,29.74,23,3,24,0.23 
2013-9-30,63.9,55.9,43.5,53.2,46.6,39.7,95,73,44,29.99,29.74,16,2,19,0.52 
2013-10-1,61.5,47.3,35.8,42.8,38.7,34.2,100,75,43,30.14,29.99,8,0,8,0.00 
2013-10-2,61.2,45.1,34.3,42.8,37.0,32.7,96,76,42,30.18,30.03,9,1,10,0.00 
2013-10-3,59.9,44.9,34.2,37.9,33.5,27.1,91,68,33,30.35,30.17,8,1,10,0.00 
2013-10-4,64.8,45.3,31.3,39.4,33.6,29.1,93,68,28,30.47,30.33,8,1,9,0.00 
2013-10-5,70.7,47.7,30.6,45.1,35.6,28.2,93,67,23,30.43,30.22,5,0,6,0.00 
2013-10-6,76.5,51.6,33.6,43.7,36.2,26.4,94,63,16,30.25,30.04,7,1,7,0.00 
2013-10-7,67.5,49.2,37.9,41.7,37.0,32.7,87,66,31,30.12,29.99,9,1,10,0.00 
2013-10-8,59.7,45.5,32.5,39.2,35.4,30.2,93,71,40,30.16,29.90,10,1,10,0.00 
2013-10-9,58.1,47.1,38.7,39.6,34.9,30.2,87,65,38,29.94,29.85,10,1,12,0.04 
2013-10-10,65.5,46.4,31.6,41.9,34.8,10.2,92,69,12,30.06,29.93,6,0,7,0.00 
2013-10-11,63.9,45.3,29.7,43.9,37.2,27.9,94,75,39,30.15,30.03,6,1,7,0.00 
2013-10-12,59.9,43.5,31.3,46.2,37.6,29.3,94,81,45,30.12,29.96,7,0,9,0.03 
2013-10-13,59.0,41.8,30.7,41.7,35.2,28.9,96,80,42,30.28,30.11,7,0,7,0.01 
2013-10-14,63.1,43.0,28.8,41.0,34.4,27.0,95,75,36,30.38,30.22,5,0,6,0.00 
2013-10-15,64.9,43.5,28.6,37.9,32.3,26.1,93,69,27,30.35,30.18,5,0,7,0.01 
2013-10-16,66.6,44.4,29.1,41.9,33.8,26.6,92,70,34,30.25,30.14,6,0,6,0.00 
2013-10-17,69.8,46.4,30.7,40.5,34.6,28.4,93,67,29,30.27,30.11,5,1,6,0.00 
2013-10-18,70.9,47.8,31.6,44.8,36.4,29.3,92,68,30,30.27,30.10,5,0,5,0.00 
2013-10-19,72.5,48.9,33.1,46.9,38.1,30.7,93,70,32,30.25,30.10,4,0,5,0.00 
2013-10-20,73.6,49.3,34.2,45.9,37.5,32.0,94,68,31,30.19,30.03,4,0,5,0.00 
2013-10-21,73.8,49.3,33.1,43.5,36.1,30.2,90,65,28,30.19,30.02,4,0,5,0.00 
2013-10-22,74.7,50.2,34.5,45.0,37.8,31.8,92,67,26,30.17,30.00,4,0,5,0.00 
2013-10-23,72.5,49.1,34.2,43.9,37.1,31.5,92,67,28,30.12,29.96,4,0,5,0.00 
2013-10-24,72.7,48.2,32.2,42.4,35.2,29.3,91,65,27,30.16,30.02,4,0,5,0.00 
2013-10-25,72.0,47.5,32.0,39.7,34.2,29.1,91,64,26,30.28,30.15,4,0,5,0.00 
2013-10-26,70.5,46.8,30.7,41.7,33.4,27.3,88,63,29,30.34,30.14,5,0,6,0.00 
2013-10-27,68.5,45.2,29.7,38.1,31.0,20.8,88,62,22,30.14,29.71,12,1,20,0.00 
2013-10-28,51.1,45.6,41.4,39.4,37.2,34.0,85,73,59,29.85,29.68,8,0,8,0.00 
2013-10-29,56.8,45.5,38.1,40.5,37.5,34.0,91,75,50,30.08,29.85,6,0,7,0.00 
2013-10-30,60.4,42.5,28.8,41.4,34.9,26.6,95,77,40,30.27,30.07,7,0,7,0.00 
2013-10-31,66.6,44.8,30.0,44.4,36.6,28.2,95,75,40,30.36,30.22,6,1,6,0.00 
2013-11-1,65.5,44.6,29.3,45.9,37.6,27.7,100,79,44,30.30,30.09,6,1,6,0.00 
2013-11-2,55.9,44.1,35.1,46.0,35.8,28.2,94,74,47,30.19,29.98,12,1,14,0.03 
2013-11-3,47.1,35.0,23.2,30.9,26.8,20.8,92,73,48,30.26,30.17,5,0,7,0.00 
2013-11-4,52.3,35.9,20.3,33.3,27.7,17.6,92,74,45,30.32,30.21,7,1,7,0.00 
2013-11-5,57.9,41.9,32.7,42.8,35.5,28.4,96,79,53,30.38,30.27,6,0,7,0.01 
2013-11-6,56.3,44.8,33.1,46.9,40.0,31.5,95,84,64,30.41,30.22,5,0,6,0.00 
2013-11-7,63.3,51.4,40.1,46.8,42.8,37.8,93,74,47,30.22,30.07,18,2,22,0.00 
2013-11-8,59.2,44.6,34.5,44.8,36.8,30.6,94,76,38,30.17,30.01,7,1,7,0.00 
2013-11-9,61.5,41.4,28.2,42.3,33.9,25.9,93,77,40,30.19,30.07,6,1,6,0.00 
2013-11-10,67.8,45.1,29.8,43.7,33.9,27.9,95,69,27,30.17,30.07,9,1,13,0.00 
2013-11-11,70.5,50.5,33.6,35.1,27.5,21.6,77,46,17,30.18,30.05,29,2,29,0.00 
2013-11-12,63.9,55.0,45.7,48.9,41.8,25.5,90,63,28,30.33,30.14,7,1,8,0.00 
2013-11-13,66.4,49.4,38.7,49.1,42.5,35.2,94,79,44,30.39,30.25,7,1,7,0.00 
2013-11-14,58.8,41.9,27.7,41.9,35.2,25.9,96,79,37,30.25,30.04,15,1,15,0.02 
2013-11-15,49.3,37.4,26.4,37.8,31.7,24.6,100,81,52,30.09,29.82,6,1,7,0.03 
2013-11-16,55.4,42.5,31.6,39.7,32.8,27.7,87,70,47,29.97,29.78,17,2,19,0.00 
2013-11-17,50.5,35.7,23.2,37.6,30.1,20.5,93,81,55,30.17,29.97,7,1,7,0.00 
2013-11-18,55.6,41.2,29.7,41.7,34.5,27.3,92,78,45,30.16,29.98,11,2,12,0.04 
2013-11-19,51.6,46.9,43.2,48.7,44.7,41.0,95,92,79,30.00,29.84,7,0,8,0.18 
2013-11-20,48.4,44.9,36.9,47.7,41.5,26.1,98,88,63,30.12,29.87,8,1,14,0.01 
2013-11-21,46.0,31.8,22.8,27.9,22.0,7.5,90,71,22,30.55,30.12,6,1,7,0.01 
2013-11-22,47.7,28.4,16.5,27.1,19.9,13.5,91,73,28,30.62,30.46,5,1,5,0.00 
2013-11-23,47.5,29.4,19.0,30.4,22.3,16.3,90,76,40,30.48,30.29,5,1,5,0.00 
2013-11-24,50.2,30.9,19.8,32.0,23.4,16.9,91,76,35,30.44,30.33,4,0,4,0.00 
2013-11-25,51.3,32.3,21.0,33.8,25.3,18.5,91,77,41,30.51,30.39,4,0,5,0.01 
2013-11-26,48.4,34.6,25.2,37.6,28.4,22.6,92,79,48,30.42,30.18,4,0,4,0.00 
2013-11-27,50.9,36.0,27.0,38.3,31.4,24.8,93,84,54,30.18,29.99,5,0,5,0.00 
2013-11-28,54.7,37.7,28.6,41.2,32.2,26.6,95,82,51,30.28,30.08,5,0,6,0.00 
2013-11-29,54.9,37.2,25.0,39.7,31.6,22.6,94,81,48,30.41,30.28,6,0,8,0.01 
2013-11-30,57.7,41.0,31.3,43.7,35.4,29.5,94,82,49,30.46,30.35,5,1,6,0.00 
2013-12-1,54.5,38.6,29.7,43.9,34.9,27.7,96,87,62,30.51,30.27,6,1,6,0.00 
2013-12-2,55.0,43.5,30.2,46.8,37.4,28.8,95,80,63,30.28,29.93,20,3,24,0.01 
2013-12-3,38.7,32.1,24.4,30.7,23.1,19.2,88,70,47,30.12,29.96,8,1,10,0.01 
2013-12-4,34.0,24.0,15.4,20.7,12.5,6.8,82,62,33,30.29,30.12,7,1,7,0.00 
2013-12-5,33.1,19.4,8.8,16.7,11.5,5.2,86,72,43,30.36,30.22,5,0,5,0.00 
2013-12-6,31.8,25.2,17.4,28.9,21.2,12.2,94,85,71,30.26,29.91,9,1,11,0.01 
2013-12-7,29.7,20.1,9.3,22.1,15.6,6.4,93,83,52,30.40,29.93,5,0,5,0.15 
2013-12-8,21.4,9.1,-1.1,14.4,5.4,-4.9,89,85,73,30.73,30.40,5,0,5,0.00 
2013-12-9,24.1,9.7,-2.7,17.1,6.0,-6.3,90,85,69,30.84,30.72,5,0,5,0.01 
2013-12-10,25.7,14.3,3.0,20.1,11.0,-0.2,91,86,74,30.76,30.58,4,0,4,0.00 
2013-12-11,34.9,18.6,7.3,26.1,15.4,4.3,93,87,67,30.62,30.49,4,0,4,0.00 
2013-12-12,32.4,21.7,10.9,28.0,18.8,8.1,93,89,80,30.52,30.38,5,0,6,0.01 
2013-12-13,44.4,29.9,23.0,34.3,26.6,21.0,94,88,61,30.59,30.43,4,0,5,0.00 
2013-12-14,38.5,26.4,19.2,32.5,24.0,17.1,95,91,76,30.69,30.57,4,0,4,0.00 
2013-12-15,42.4,26.3,18.3,33.4,23.6,16.2,95,90,70,30.67,30.55,4,0,4,0.01 
2013-12-16,43.3,27.8,16.7,33.8,24.4,14.5,94,88,63,30.64,30.47,4,0,5,0.00 
2013-12-17,43.5,29.1,19.8,34.7,25.8,17.6,94,88,64,30.48,30.29,5,0,5,0.00 
2013-12-18,37.0,27.3,19.2,32.0,25.0,17.1,100,91,82,30.29,30.00,6,0,6,0.01 
2013-12-19,40.3,32.2,22.1,32.9,22.1,15.3,96,67,42,30.23,30.03,9,1,9,0.00 
2013-12-20,37.6,28.4,18.1,30.7,21.0,13.8,92,75,52,30.30,30.13,6,1,6,0.00 
2013-12-21,55.9,38.2,28.9,39.9,33.3,27.5,100,84,49,30.35,30.12,6,1,7,0.00 
2013-12-22,49.5,35.2,26.6,39.0,31.6,24.8,100,87,66,30.51,30.33,4,1,5,0.01 
2013-12-23,44.8,33.9,24.3,38.3,31.2,22.8,96,90,76,30.60,30.51,4,0,5,0.00 
2013-12-24,41.9,30.8,26.4,38.3,29.2,25.0,100,94,87,30.62,30.52,4,0,5,0.01 
2013-12-25,45.7,28.9,20.5,34.9,25.7,18.5,96,88,63,30.65,30.51,5,0,6,0.01 
2013-12-26,47.7,30.9,21.4,35.2,26.4,19.2,94,84,57,30.58,30.42,3,0,4,0.00 
2013-12-27,38.8,28.3,22.3,32.2,25.4,19.9,93,89,75,30.43,30.32,6,0,7,0.00 
2013-12-28,46.4,28.4,17.4,33.1,23.6,15.4,93,83,57,30.54,30.42,5,0,5,0.01 
2013-12-29,45.0,29.6,18.9,30.4,23.1,16.2,98,78,44,30.54,30.39,6,1,6,0.00 
2013-12-30,44.4,31.6,20.8,30.7,24.9,18.1,91,78,51,30.45,30.34,4,0,5,0.00 
2013-12-31,53.2,35.3,26.2,34.3,27.3,23.2,92,74,40,30.44,30.32,5,1,6,0.00 
2014-1-1,50.9,33.8,22.6,34.9,27.3,20.3,93,79,44,30.45,30.33,5,0,5,0.00 
2014-1-2,50.7,35.0,23.7,36.1,29.5,21.7,93,82,51,30.42,30.25,4,0,4,0.00 
2014-1-3,54.0,35.7,25.9,38.1,30.4,23.9,94,82,51,30.27,30.11,5,1,6,0.01 
2014-1-4,48.6,31.1,21.0,32.5,24.8,19.0,94,79,49,30.45,30.19,5,1,6,0.01 
2014-1-5,48.7,29.8,18.7,28.6,21.2,15.8,90,72,32,30.55,30.40,4,0,4,0.00 
2014-1-6,37.2,30.5,24.3,28.8,23.8,19.6,85,76,61,30.49,30.31,4,0,5,0.00 
2014-1-7,46.2,34.1,23.4,36.1,27.9,19.8,94,79,51,30.33,30.18,7,0,9,0.03 
2014-1-8,53.1,39.9,29.1,40.5,34.6,27.7,96,83,56,30.27,30.10,18,2,25,0.13 
2014-1-9,47.1,41.2,33.4,39.0,33.9,27.9,91,76,49,30.28,30.13,17,2,19,0.13 
2014-1-10,46.6,35.4,27.7,38.5,32.3,25.7,96,89,70,30.36,30.17,7,1,7,0.00 
2014-1-11,54.7,40.4,32.0,41.5,34.9,29.5,94,82,39,30.28,29.96,27,5,30,0.05 
2014-1-12,36.5,31.7,25.0,33.6,29.7,23.2,95,92,86,30.70,30.27,5,0,6,0.06 
2014-1-13,32.2,30.2,27.9,31.5,29.0,26.2,97,96,93,30.82,30.69,4,0,4,0.00 
2014-1-14,30.2,28.3,27.0,28.9,27.2,25.7,96,96,95,30.89,30.80,4,0,5,0.01 
2014-1-15,29.8,26.7,24.6,28.8,25.5,23.2,96,95,94,30.83,30.66,4,0,5,0.01 
2014-1-16,34.7,26.6,22.3,34.0,25.4,20.7,97,95,93,30.71,30.53,4,0,4,0.00 
2014-1-17,45.1,29.0,20.7,37.8,26.9,19.0,97,92,65,30.55,30.40,4,0,4,0.01 
2014-1-18,51.1,32.3,22.3,40.3,29.0,20.5,96,88,59,30.48,30.29,4,1,5,0.01 
2014-1-19,45.1,32.1,24.4,37.8,29.3,23.0,95,90,69,30.38,30.28,5,0,5,0.00 
2014-1-20,52.2,33.0,22.8,38.8,28.5,21.4,96,85,54,30.47,30.35,4,0,5,0.01 
2014-1-21,51.4,32.7,20.5,36.0,26.7,18.3,93,80,46,30.53,30.40,6,1,6,0.01 
2014-1-22,53.6,33.4,21.9,35.4,26.0,19.9,93,76,39,30.47,30.22,6,0,7,0.00 
2014-1-23,56.1,34.9,22.5,32.4,25.8,19.4,90,72,33,30.33,30.17,7,1,7,0.00 
2014-1-24,61.2,40.0,27.9,32.7,27.7,23.4,85,65,26,30.40,30.29,7,1,7,0.00 
2014-1-25,58.8,37.5,25.3,36.0,27.6,22.3,89,70,34,30.45,30.31,5,1,5,0.00 
2014-1-26,58.3,36.6,24.3,37.0,27.1,21.0,88,71,34,30.34,30.16,5,0,5,0.00 
2014-1-27,44.8,35.7,27.5,38.7,30.8,24.3,95,83,60,30.33,30.22,4,0,4,0.03 
2014-1-28,49.1,42.5,37.0,43.5,39.8,35.8,96,91,78,30.34,30.17,5,0,5,0.01 
2014-1-29,51.8,45.3,39.9,46.9,39.2,33.3,100,81,58,30.17,29.99,16,2,19,0.13 
2014-1-30,47.1,36.5,28.0,36.9,31.2,24.6,93,81,57,30.03,29.91,8,1,9,0.00 
2014-1-31,44.2,30.8,21.2,30.9,25.1,18.9,95,81,48,30.24,30.02,9,1,10,0.01 
2014-2-1,46.8,30.6,20.8,29.3,23.8,18.3,93,77,43,30.29,30.06,5,1,6,0.00 
2014-2-2,47.1,34.1,24.3,30.7,24.7,21.0,88,71,39,30.06,29.94,11,1,12,0.00 
2014-2-3,44.8,32.4,24.6,28.8,22.2,15.3,92,69,33,30.17,30.01,10,2,11,0.00 
2014-2-4,44.6,29.7,18.9,25.0,20.5,16.0,90,70,35,30.26,30.14,6,1,7,0.00 
2014-2-5,47.5,31.4,19.0,26.1,21.3,16.0,92,69,34,30.26,30.05,8,1,9,0.00 
2014-2-6,38.7,33.7,30.0,36.1,30.3,23.2,96,87,72,30.05,29.82,12,1,12,0.15 
2014-2-7,49.1,42.0,37.2,40.5,36.9,31.1,92,82,69,29.90,29.67,28,6,31,0.18 
2014-2-8,53.2,49.2,45.3,46.8,38.8,33.6,95,68,54,30.00,29.84,43,8,43,0.73 
2014-2-9,49.8,42.0,35.4,42.6,37.4,32.0,95,84,63,30.12,29.95,15,2,19,0.02 
2014-2-10,51.4,42.7,36.9,44.1,38.9,34.3,96,87,72,30.35,30.11,8,1,8,0.02 
2014-2-11,48.7,40.4,31.6,39.2,34.9,30.2,95,81,54,30.32,30.13,8,1,8,0.00 
2014-2-12,56.5,50.8,46.2,49.8,45.1,30.4,97,82,52,30.14,30.00,29,7,34,0.64 
2014-2-13,50.5,46.6,43.0,48.9,45.5,42.3,98,96,92,30.17,29.98,7,1,8,0.43 
2014-2-14,55.6,50.5,45.0,51.8,46.8,43.7,97,88,72,30.04,29.89,27,3,30,0.20 
2014-2-15,55.6,45.9,41.2,47.5,41.8,31.8,97,87,53,29.94,29.67,23,3,26,0.38 
2014-2-16,52.3,42.0,31.3,34.7,30.8,26.2,90,66,45,30.19,29.90,14,2,17,0.38 
2014-2-17,50.4,40.6,27.7,39.9,33.9,25.7,95,78,56,30.18,30.10,20,3,25,0.01 
2014-2-18,55.0,43.5,33.1,42.1,36.4,31.5,95,78,46,30.19,29.91,27,4,28,0.36 
2014-2-19,47.5,37.9,30.4,38.7,30.4,24.8,94,76,43,30.36,30.05,10,1,10,0.40 
2014-2-20,52.7,37.3,26.2,41.2,31.1,24.3,93,80,50,30.43,30.27,7,1,7,0.00 
2014-2-21,54.9,38.4,27.7,42.3,32.8,26.2,96,82,45,30.32,30.15,7,1,7,0.01 
2014-2-22,58.6,38.4,26.1,36.5,30.2,23.0,96,76,28,30.22,30.03,6,1,7,0.01 
2014-2-23,63.9,42.4,26.6,40.1,31.2,24.4,100,68,27,30.15,30.01,10,1,12,0.00 
2014-2-24,68.2,50.0,37.0,47.5,39.7,33.8,90,70,39,30.08,29.91,7,1,9,0.00 
