"","id1","id2","THETAR","THETAS","ALPHA1","ALPHA2","N1","N2","KSAT","L","W2","PULSE","array(serr)"
"1",1,5,0,0.44,0.005,0,1.1,2.5,0.55,0.5,0,15,269003.406378248
"2",2,5,0,0.44,0.0095,0,1.1,2.5,0.55,0.5,0,15,49757.1088414897
"3",3,5,0,0.44,0.014,0,1.1,2.5,0.55,0.5,0,15,22508.0399764691
"4",4,5,0,0.44,0.0185,0,1.1,2.5,0.55,0.5,0,15,24686.9818074562
"5",5,5,0,0.44,0.023,0,1.1,2.5,0.55,0.5,0,15,66774.1404021185
"6",6,5,0,0.44,0.0275,0,1.1,2.5,0.55,0.5,0,15,106594.56255396
"7",7,5,0,0.44,0.032,0,1.1,2.5,0.55,0.5,0,15,130775.335134042
"8",8,5,0,0.44,0.0365,0,1.1,2.5,0.55,0.5,0,15,162527.378624068
"9",9,5,0,0.44,0.041,0,1.1,2.5,0.55,0.5,0,15,159564.689565545
"10",10,5,0,0.44,0.0455,0,1.1,2.5,0.55,0.5,0,15,176538.17102222
"11",11,5,0,0.44,0.05,0,1.1,2.5,0.55,0.5,0,15,198585.02883141
"12",12,5,0,0.44,0.005,0,1.34,2.5,0.55,0.5,0,15,1030985.86783302
"13",13,5,0,0.44,0.0095,0,1.34,2.5,0.55,0.5,0,15,108208.731285939
"14",14,5,0,0.44,0.014,0,1.34,2.5,0.55,0.5,0,15,39251.5328245365
"15",15,5,0,0.44,0.0185,0,1.34,2.5,0.55,0.5,0,15,7943.40612903823
"16",16,5,0,0.44,0.023,0,1.34,2.5,0.55,0.5,0,15,13958.6842512075
"17",17,5,0,0.44,0.0275,0,1.34,2.5,0.55,0.5,0,15,12004.1448457249
"18",18,5,0,0.44,0.032,0,1.34,2.5,0.55,0.5,0,15,12126.3075000238
"19",19,5,0,0.44,0.0365,0,1.34,2.5,0.55,0.5,0,15,16414.9923105614
"20",20,5,0,0.44,0.041,0,1.34,2.5,0.55,0.5,0,15,126972.079003537
"21",21,5,0,0.44,0.0455,0,1.34,2.5,0.55,0.5,0,15,112907.409306043
"22",22,5,0,0.44,0.05,0,1.34,2.5,0.55,0.5,0,15,52414.2868396676
"23",23,5,0,0.44,0.005,0,1.58,2.5,0.55,0.5,0,15,1633037.05674838
"24",24,5,0,0.44,0.0095,0,1.58,2.5,0.55,0.5,0,15,168222.645859936
"25",25,5,0,0.44,0.014,0,1.58,2.5,0.55,0.5,0,15,23368.4878505589
"26",26,5,0,0.44,0.0185,0,1.58,2.5,0.55,0.5,0,15,13574.9853906629
"27",27,5,0,0.44,0.023,0,1.58,2.5,0.55,0.5,0,15,3963.41708479389
"28",28,5,0,0.44,0.0275,0,1.58,2.5,0.55,0.5,0,15,9841.98037858178
"29",29,5,0,0.44,0.032,0,1.58,2.5,0.55,0.5,0,15,14239.3045223135
"30",30,5,0,0.44,0.0365,0,1.58,2.5,0.55,0.5,0,15,56059.4938519014
"31",31,5,0,0.44,0.041,0,1.58,2.5,0.55,0.5,0,15,66049.447351604
"32",32,5,0,0.44,0.0455,0,1.58,2.5,0.55,0.5,0,15,34061.6393822564
"33",33,5,0,0.44,0.05,0,1.58,2.5,0.55,0.5,0,15,79343.9897205347
"34",34,5,0,0.44,0.005,0,1.82,2.5,0.55,0.5,0,15,1805629.89339886
"35",35,5,0,0.44,0.0095,0,1.82,2.5,0.55,0.5,0,15,187581.250486823
"36",36,5,0,0.44,0.014,0,1.82,2.5,0.55,0.5,0,15,41474.9413541749
"37",37,5,0,0.44,0.0185,0,1.82,2.5,0.55,0.5,0,15,20057.2008289222
"38",38,5,0,0.44,0.023,0,1.82,2.5,0.55,0.5,0,15,14720.3640647831
"39",39,5,0,0.44,0.0275,0,1.82,2.5,0.55,0.5,0,15,21272.7362158313
"40",40,5,0,0.44,0.032,0,1.82,2.5,0.55,0.5,0,15,6113.72358487778
"41",41,5,0,0.44,0.0365,0,1.82,2.5,0.55,0.5,0,15,40759.8068394938
"42",42,5,0,0.44,0.041,0,1.82,2.5,0.55,0.5,0,15,85436.4194400323
"43",43,5,0,0.44,0.0455,0,1.82,2.5,0.55,0.5,0,15,87239.0128888585
"44",44,5,0,0.44,0.05,0,1.82,2.5,0.55,0.5,0,15,90060.2267166322
"45",45,5,0,0.44,0.005,0,2.06,2.5,0.55,0.5,0,15,1874649.35713469
"46",46,5,0,0.44,0.0095,0,2.06,2.5,0.55,0.5,0,15,250686.205655189
"47",47,5,0,0.44,0.014,0,2.06,2.5,0.55,0.5,0,15,57567.1831075774
"48",48,5,0,0.44,0.0185,0,2.06,2.5,0.55,0.5,0,15,28209.7927515763
"49",49,5,0,0.44,0.023,0,2.06,2.5,0.55,0.5,0,15,15480.8627396254
"50",50,5,0,0.44,0.0275,0,2.06,2.5,0.55,0.5,0,15,5544.98818101379
"51",51,5,0,0.44,0.032,0,2.06,2.5,0.55,0.5,0,15,33789.6640517826
"52",52,5,0,0.44,0.0365,0,2.06,2.5,0.55,0.5,0,15,82312.9975603936
"53",53,5,0,0.44,0.041,0,2.06,2.5,0.55,0.5,0,15,47142.8800721129
"54",54,5,0,0.44,0.0455,0,2.06,2.5,0.55,0.5,0,15,84756.6669511719
"55",55,5,0,0.44,0.05,0,2.06,2.5,0.55,0.5,0,15,146077.558740276
"56",56,5,0,0.44,0.005,0,2.3,2.5,0.55,0.5,0,15,1893040.97545074
"57",57,5,0,0.44,0.0095,0,2.3,2.5,0.55,0.5,0,15,267783.979832939
"58",58,5,0,0.44,0.014,0,2.3,2.5,0.55,0.5,0,15,68133.4011041867
"59",59,5,0,0.44,0.0185,0,2.3,2.5,0.55,0.5,0,15,28231.5892194578
"60",60,5,0,0.44,0.023,0,2.3,2.5,0.55,0.5,0,15,20994.6192044394
"61",61,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,15,10128.3722435589
"62",62,5,0,0.44,0.032,0,2.3,2.5,0.55,0.5,0,15,69467.5332160049
"63",63,5,0,0.44,0.0365,0,2.3,2.5,0.55,0.5,0,15,101589.910002683
"64",64,5,0,0.44,0.041,0,2.3,2.5,0.55,0.5,0,15,36811.1338121154
"65",65,5,0,0.44,0.0455,0,2.3,2.5,0.55,0.5,0,15,100249.377934644
"66",66,5,0,0.44,0.05,0,2.3,2.5,0.55,0.5,0,15,152275.045171491
"67",67,5,0,0.44,0.005,0,2.54,2.5,0.55,0.5,0,15,1886366.50137739
"68",68,5,0,0.44,0.0095,0,2.54,2.5,0.55,0.5,0,15,275197.125807404
"69",69,5,0,0.44,0.014,0,2.54,2.5,0.55,0.5,0,15,74173.7686338029
"70",70,5,0,0.44,0.0185,0,2.54,2.5,0.55,0.5,0,15,28700.1030538197
"71",71,5,0,0.44,0.023,0,2.54,2.5,0.55,0.5,0,15,18212.5307656634
"72",72,5,0,0.44,0.0275,0,2.54,2.5,0.55,0.5,0,15,7583.95551753699
"73",73,5,0,0.44,0.032,0,2.54,2.5,0.55,0.5,0,15,36614.229702146
"74",74,5,0,0.44,0.0365,0,2.54,2.5,0.55,0.5,0,15,101468.53971573
"75",75,5,0,0.44,0.041,0,2.54,2.5,0.55,0.5,0,15,114603.48494069
"76",76,5,0,0.44,0.0455,0,2.54,2.5,0.55,0.5,0,15,130380.072652826
"77",77,5,0,0.44,0.05,0,2.54,2.5,0.55,0.5,0,15,125633.055332706
"78",78,5,0,0.44,0.005,0,2.78,2.5,0.55,0.5,0,15,2750225.0272789
"79",79,5,0,0.44,0.0095,0,2.78,2.5,0.55,0.5,0,15,275750.435149992
"80",80,5,0,0.44,0.014,0,2.78,2.5,0.55,0.5,0,15,74793.8869364068
"81",81,5,0,0.44,0.0185,0,2.78,2.5,0.55,0.5,0,15,26519.7629724966
"82",82,5,0,0.44,0.023,0,2.78,2.5,0.55,0.5,0,15,7640.67813777486
"83",83,5,0,0.44,0.0275,0,2.78,2.5,0.55,0.5,0,15,10856.296476697
"84",84,5,0,0.44,0.032,0,2.78,2.5,0.55,0.5,0,15,38361.7407597692
"85",85,5,0,0.44,0.0365,0,2.78,2.5,0.55,0.5,0,15,70533.3283234041
"86",86,5,0,0.44,0.041,0,2.78,2.5,0.55,0.5,0,15,93987.284664038
"87",87,5,0,0.44,0.0455,0,2.78,2.5,0.55,0.5,0,15,103694.986222168
"88",88,5,0,0.44,0.05,0,2.78,2.5,0.55,0.5,0,15,87139.3133303042
"89",89,5,0,0.44,0.005,0,3.02,2.5,0.55,0.5,0,15,1843591.96534921
"90",90,5,0,0.44,0.0095,0,3.02,2.5,0.55,0.5,0,15,430054.528126402
"91",91,5,0,0.44,0.014,0,3.02,2.5,0.55,0.5,0,15,74204.8974065073
"92",92,5,0,0.44,0.0185,0,3.02,2.5,0.55,0.5,0,15,24528.3878467086
"93",93,5,0,0.44,0.023,0,3.02,2.5,0.55,0.5,0,15,7748.71360535645
"94",94,5,0,0.44,0.0275,0,3.02,2.5,0.55,0.5,0,15,12135.9147848665
"95",95,5,0,0.44,0.032,0,3.02,2.5,0.55,0.5,0,15,38842.878978024
"96",96,5,0,0.44,0.0365,0,3.02,2.5,0.55,0.5,0,15,90365.6093283661
"97",97,5,0,0.44,0.041,0,3.02,2.5,0.55,0.5,0,15,89822.2969906432
"98",98,5,0,0.44,0.0455,0,3.02,2.5,0.55,0.5,0,15,156786.319055894
"99",99,5,0,0.44,0.05,0,3.02,2.5,0.55,0.5,0,15,75567.264173383
"100",100,5,0,0.44,0.005,0,3.26,2.5,0.55,0.5,0,15,1818182.76625979
"101",101,5,0,0.44,0.0095,0,3.26,2.5,0.55,0.5,0,15,267972.472771513
"102",102,5,0,0.44,0.014,0,3.26,2.5,0.55,0.5,0,15,75242.8417001596
"103",103,5,0,0.44,0.0185,0,3.26,2.5,0.55,0.5,0,15,23369.7571460723
"104",104,5,0,0.44,0.023,0,3.26,2.5,0.55,0.5,0,15,10790.2356259273
"105",105,5,0,0.44,0.0275,0,3.26,2.5,0.55,0.5,0,15,13603.3063805609
"106",106,5,0,0.44,0.032,0,3.26,2.5,0.55,0.5,0,15,24124.8094232685
"107",107,5,0,0.44,0.0365,0,3.26,2.5,0.55,0.5,0,15,NA
"108",108,5,0,0.44,0.041,0,3.26,2.5,0.55,0.5,0,15,108791.141174885
"109",109,5,0,0.44,0.0455,0,3.26,2.5,0.55,0.5,0,15,NA
"110",110,5,0,0.44,0.05,0,3.26,2.5,0.55,0.5,0,15,NA
"111",111,5,0,0.44,0.005,0,3.5,2.5,0.55,0.5,0,15,1792915.99862029
"112",112,5,0,0.44,0.0095,0,3.5,2.5,0.55,0.5,0,15,192521.032404289
"113",113,5,0,0.44,0.014,0,3.5,2.5,0.55,0.5,0,15,75168.5540563992
"114",114,5,0,0.44,0.0185,0,3.5,2.5,0.55,0.5,0,15,22680.9583968489
"115",115,5,0,0.44,0.023,0,3.5,2.5,0.55,0.5,0,15,22454.4258697721
"116",116,5,0,0.44,0.0275,0,3.5,2.5,0.55,0.5,0,15,16566.981088464
"117",117,5,0,0.44,0.032,0,3.5,2.5,0.55,0.5,0,15,65710.1553053301
"118",118,5,0,0.44,0.0365,0,3.5,2.5,0.55,0.5,0,15,NA
"119",119,5,0,0.44,0.041,0,3.5,2.5,0.55,0.5,0,15,NA
"120",120,5,0,0.44,0.0455,0,3.5,2.5,0.55,0.5,0,15,NA
"121",121,5,0,0.44,0.05,0,3.5,2.5,0.55,0.5,0,15,NA
"122",1,5,0,0.44,0.005,0,2.3,2,0.55,0.5,0,15,1893040.97545074
"123",2,5,0,0.44,0.0095,0,2.3,2,0.55,0.5,0,15,267783.979832939
"124",3,5,0,0.44,0.014,0,2.3,2,0.55,0.5,0,15,68133.4011041867
"125",4,5,0,0.44,0.0185,0,2.3,2,0.55,0.5,0,15,28231.5892194578
"126",5,5,0,0.44,0.023,0,2.3,2,0.55,0.5,0,15,20994.6192044394
"127",6,5,0,0.44,0.0275,0,2.3,2,0.55,0.5,0,15,10128.3722435589
"128",7,5,0,0.44,0.032,0,2.3,2,0.55,0.5,0,15,69467.5332160049
"129",8,5,0,0.44,0.0365,0,2.3,2,0.55,0.5,0,15,101589.910002683
"130",9,5,0,0.44,0.041,0,2.3,2,0.55,0.5,0,15,36811.1338121154
"131",10,5,0,0.44,0.0455,0,2.3,2,0.55,0.5,0,15,100249.377934644
"132",11,5,0,0.44,0.05,0,2.3,2,0.55,0.5,0,15,152275.045171491
"133",12,5,0,0.44,0.005,0,2.3,2.1,0.55,0.5,0,15,1893040.97545074
"134",13,5,0,0.44,0.0095,0,2.3,2.1,0.55,0.5,0,15,267783.979832939
"135",14,5,0,0.44,0.014,0,2.3,2.1,0.55,0.5,0,15,68133.4011041867
"136",15,5,0,0.44,0.0185,0,2.3,2.1,0.55,0.5,0,15,28231.5892194578
"137",16,5,0,0.44,0.023,0,2.3,2.1,0.55,0.5,0,15,20994.6192044394
"138",17,5,0,0.44,0.0275,0,2.3,2.1,0.55,0.5,0,15,10128.3722435589
"139",18,5,0,0.44,0.032,0,2.3,2.1,0.55,0.5,0,15,69467.5332160049
"140",19,5,0,0.44,0.0365,0,2.3,2.1,0.55,0.5,0,15,101589.910002683
"141",20,5,0,0.44,0.041,0,2.3,2.1,0.55,0.5,0,15,36811.1338121154
"142",21,5,0,0.44,0.0455,0,2.3,2.1,0.55,0.5,0,15,100249.377934644
"143",22,5,0,0.44,0.05,0,2.3,2.1,0.55,0.5,0,15,152275.045171491
"144",23,5,0,0.44,0.005,0,2.3,2.2,0.55,0.5,0,15,1893040.97545074
"145",24,5,0,0.44,0.0095,0,2.3,2.2,0.55,0.5,0,15,267783.979832939
"146",25,5,0,0.44,0.014,0,2.3,2.2,0.55,0.5,0,15,68133.4011041867
"147",26,5,0,0.44,0.0185,0,2.3,2.2,0.55,0.5,0,15,28231.5892194578
"148",27,5,0,0.44,0.023,0,2.3,2.2,0.55,0.5,0,15,20994.6192044394
"149",28,5,0,0.44,0.0275,0,2.3,2.2,0.55,0.5,0,15,10128.3722435589
"150",29,5,0,0.44,0.032,0,2.3,2.2,0.55,0.5,0,15,69467.5332160049
"151",30,5,0,0.44,0.0365,0,2.3,2.2,0.55,0.5,0,15,101589.910002683
"152",31,5,0,0.44,0.041,0,2.3,2.2,0.55,0.5,0,15,36811.1338121154
"153",32,5,0,0.44,0.0455,0,2.3,2.2,0.55,0.5,0,15,100249.377934644
"154",33,5,0,0.44,0.05,0,2.3,2.2,0.55,0.5,0,15,152275.045171491
"155",34,5,0,0.44,0.005,0,2.3,2.3,0.55,0.5,0,15,1893040.97545074
"156",35,5,0,0.44,0.0095,0,2.3,2.3,0.55,0.5,0,15,267783.979832939
"157",36,5,0,0.44,0.014,0,2.3,2.3,0.55,0.5,0,15,68133.4011041867
"158",37,5,0,0.44,0.0185,0,2.3,2.3,0.55,0.5,0,15,28231.5892194578
"159",38,5,0,0.44,0.023,0,2.3,2.3,0.55,0.5,0,15,20994.6192044394
"160",39,5,0,0.44,0.0275,0,2.3,2.3,0.55,0.5,0,15,10128.3722435589
"161",40,5,0,0.44,0.032,0,2.3,2.3,0.55,0.5,0,15,69467.5332160049
"162",41,5,0,0.44,0.0365,0,2.3,2.3,0.55,0.5,0,15,101589.910002683
"163",42,5,0,0.44,0.041,0,2.3,2.3,0.55,0.5,0,15,36811.1338121154
"164",43,5,0,0.44,0.0455,0,2.3,2.3,0.55,0.5,0,15,100249.377934644
"165",44,5,0,0.44,0.05,0,2.3,2.3,0.55,0.5,0,15,152275.045171491
"166",45,5,0,0.44,0.005,0,2.3,2.4,0.55,0.5,0,15,1893040.97545074
"167",46,5,0,0.44,0.0095,0,2.3,2.4,0.55,0.5,0,15,267783.979832939
"168",47,5,0,0.44,0.014,0,2.3,2.4,0.55,0.5,0,15,68133.4011041867
"169",48,5,0,0.44,0.0185,0,2.3,2.4,0.55,0.5,0,15,28231.5892194578
"170",49,5,0,0.44,0.023,0,2.3,2.4,0.55,0.5,0,15,20994.6192044394
"171",50,5,0,0.44,0.0275,0,2.3,2.4,0.55,0.5,0,15,10128.3722435589
"172",51,5,0,0.44,0.032,0,2.3,2.4,0.55,0.5,0,15,69467.5332160049
"173",52,5,0,0.44,0.0365,0,2.3,2.4,0.55,0.5,0,15,101589.910002683
"174",53,5,0,0.44,0.041,0,2.3,2.4,0.55,0.5,0,15,36811.1338121154
"175",54,5,0,0.44,0.0455,0,2.3,2.4,0.55,0.5,0,15,100249.377934644
"176",55,5,0,0.44,0.05,0,2.3,2.4,0.55,0.5,0,15,152275.045171491
"177",56,5,0,0.44,0.005,0,2.3,2.5,0.55,0.5,0,15,1893040.97545074
"178",57,5,0,0.44,0.0095,0,2.3,2.5,0.55,0.5,0,15,267783.979832939
"179",58,5,0,0.44,0.014,0,2.3,2.5,0.55,0.5,0,15,68133.4011041867
"180",59,5,0,0.44,0.0185,0,2.3,2.5,0.55,0.5,0,15,28231.5892194578
"181",60,5,0,0.44,0.023,0,2.3,2.5,0.55,0.5,0,15,20994.6192044394
"182",61,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,15,10128.3722435589
"183",62,5,0,0.44,0.032,0,2.3,2.5,0.55,0.5,0,15,69467.5332160049
"184",63,5,0,0.44,0.0365,0,2.3,2.5,0.55,0.5,0,15,101589.910002683
"185",64,5,0,0.44,0.041,0,2.3,2.5,0.55,0.5,0,15,36811.1338121154
"186",65,5,0,0.44,0.0455,0,2.3,2.5,0.55,0.5,0,15,100249.377934644
"187",66,5,0,0.44,0.05,0,2.3,2.5,0.55,0.5,0,15,152275.045171491
"188",67,5,0,0.44,0.005,0,2.3,2.6,0.55,0.5,0,15,1893040.97545074
"189",68,5,0,0.44,0.0095,0,2.3,2.6,0.55,0.5,0,15,267783.979832939
"190",69,5,0,0.44,0.014,0,2.3,2.6,0.55,0.5,0,15,68133.4011041867
"191",70,5,0,0.44,0.0185,0,2.3,2.6,0.55,0.5,0,15,28231.5892194578
"192",71,5,0,0.44,0.023,0,2.3,2.6,0.55,0.5,0,15,20994.6192044394
"193",72,5,0,0.44,0.0275,0,2.3,2.6,0.55,0.5,0,15,10128.3722435589
"194",73,5,0,0.44,0.032,0,2.3,2.6,0.55,0.5,0,15,69467.5332160049
"195",74,5,0,0.44,0.0365,0,2.3,2.6,0.55,0.5,0,15,101589.910002683
"196",75,5,0,0.44,0.041,0,2.3,2.6,0.55,0.5,0,15,36811.1338121154
"197",76,5,0,0.44,0.0455,0,2.3,2.6,0.55,0.5,0,15,100249.377934644
"198",77,5,0,0.44,0.05,0,2.3,2.6,0.55,0.5,0,15,152275.045171491
"199",78,5,0,0.44,0.005,0,2.3,2.7,0.55,0.5,0,15,1893040.97545074
"200",79,5,0,0.44,0.0095,0,2.3,2.7,0.55,0.5,0,15,267783.979832939
"201",80,5,0,0.44,0.014,0,2.3,2.7,0.55,0.5,0,15,68133.4011041867
"202",81,5,0,0.44,0.0185,0,2.3,2.7,0.55,0.5,0,15,28231.5892194578
"203",82,5,0,0.44,0.023,0,2.3,2.7,0.55,0.5,0,15,20994.6192044394
"204",83,5,0,0.44,0.0275,0,2.3,2.7,0.55,0.5,0,15,10128.3722435589
"205",84,5,0,0.44,0.032,0,2.3,2.7,0.55,0.5,0,15,69467.5332160049
"206",85,5,0,0.44,0.0365,0,2.3,2.7,0.55,0.5,0,15,101589.910002683
"207",86,5,0,0.44,0.041,0,2.3,2.7,0.55,0.5,0,15,36811.1338121154
"208",87,5,0,0.44,0.0455,0,2.3,2.7,0.55,0.5,0,15,100249.377934644
"209",88,5,0,0.44,0.05,0,2.3,2.7,0.55,0.5,0,15,152275.045171491
"210",89,5,0,0.44,0.005,0,2.3,2.8,0.55,0.5,0,15,1893040.97545074
"211",90,5,0,0.44,0.0095,0,2.3,2.8,0.55,0.5,0,15,267783.979832939
"212",91,5,0,0.44,0.014,0,2.3,2.8,0.55,0.5,0,15,68133.4011041867
"213",92,5,0,0.44,0.0185,0,2.3,2.8,0.55,0.5,0,15,28231.5892194578
"214",93,5,0,0.44,0.023,0,2.3,2.8,0.55,0.5,0,15,20994.6192044394
"215",94,5,0,0.44,0.0275,0,2.3,2.8,0.55,0.5,0,15,10128.3722435589
"216",95,5,0,0.44,0.032,0,2.3,2.8,0.55,0.5,0,15,69467.5332160049
"217",96,5,0,0.44,0.0365,0,2.3,2.8,0.55,0.5,0,15,101589.910002683
"218",97,5,0,0.44,0.041,0,2.3,2.8,0.55,0.5,0,15,36811.1338121154
"219",98,5,0,0.44,0.0455,0,2.3,2.8,0.55,0.5,0,15,100249.377934644
"220",99,5,0,0.44,0.05,0,2.3,2.8,0.55,0.5,0,15,152275.045171491
"221",100,5,0,0.44,0.005,0,2.3,2.9,0.55,0.5,0,15,1893040.97545074
"222",101,5,0,0.44,0.0095,0,2.3,2.9,0.55,0.5,0,15,267783.979832939
"223",102,5,0,0.44,0.014,0,2.3,2.9,0.55,0.5,0,15,68133.4011041867
"224",103,5,0,0.44,0.0185,0,2.3,2.9,0.55,0.5,0,15,28231.5892194578
"225",104,5,0,0.44,0.023,0,2.3,2.9,0.55,0.5,0,15,20994.6192044394
"226",105,5,0,0.44,0.0275,0,2.3,2.9,0.55,0.5,0,15,10128.3722435589
"227",106,5,0,0.44,0.032,0,2.3,2.9,0.55,0.5,0,15,69467.5332160049
"228",107,5,0,0.44,0.0365,0,2.3,2.9,0.55,0.5,0,15,101589.910002683
"229",108,5,0,0.44,0.041,0,2.3,2.9,0.55,0.5,0,15,36811.1338121154
"230",109,5,0,0.44,0.0455,0,2.3,2.9,0.55,0.5,0,15,100249.377934644
"231",110,5,0,0.44,0.05,0,2.3,2.9,0.55,0.5,0,15,152275.045171491
"232",111,5,0,0.44,0.005,0,2.3,3,0.55,0.5,0,15,1893040.97545074
"233",112,5,0,0.44,0.0095,0,2.3,3,0.55,0.5,0,15,267783.979832939
"234",113,5,0,0.44,0.014,0,2.3,3,0.55,0.5,0,15,68133.4011041867
"235",114,5,0,0.44,0.0185,0,2.3,3,0.55,0.5,0,15,28231.5892194578
"236",115,5,0,0.44,0.023,0,2.3,3,0.55,0.5,0,15,20994.6192044394
"237",116,5,0,0.44,0.0275,0,2.3,3,0.55,0.5,0,15,10128.3722435589
"238",117,5,0,0.44,0.032,0,2.3,3,0.55,0.5,0,15,69467.5332160049
"239",118,5,0,0.44,0.0365,0,2.3,3,0.55,0.5,0,15,101589.910002683
"240",119,5,0,0.44,0.041,0,2.3,3,0.55,0.5,0,15,36811.1338121154
"241",120,5,0,0.44,0.0455,0,2.3,3,0.55,0.5,0,15,100249.377934644
"242",121,5,0,0.44,0.05,0,2.3,3,0.55,0.5,0,15,152275.045171491
"243",1,5,0,0.44,0.005,0,2.3,2.5,0.1,0.5,0,15,270390.227469318
"244",2,5,0,0.44,0.0095,0,2.3,2.5,0.1,0.5,0,15,137534.042374376
"245",3,5,0,0.44,0.014,0,2.3,2.5,0.1,0.5,0,15,103530.172257987
"246",4,5,0,0.44,0.0185,0,2.3,2.5,0.1,0.5,0,15,166298.999129153
"247",5,5,0,0.44,0.023,0,2.3,2.5,0.1,0.5,0,15,255685.467969006
"248",6,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.5,0,15,343429.719740842
"249",7,5,0,0.44,0.032,0,2.3,2.5,0.1,0.5,0,15,411070.612950009
"250",8,5,0,0.44,0.0365,0,2.3,2.5,0.1,0.5,0,15,474035.10534882
"251",9,5,0,0.44,0.041,0,2.3,2.5,0.1,0.5,0,15,522354.341069042
"252",10,5,0,0.44,0.0455,0,2.3,2.5,0.1,0.5,0,15,565540.80170957
"253",11,5,0,0.44,0.05,0,2.3,2.5,0.1,0.5,0,15,595470.60208982
"254",12,5,0,0.44,0.005,0,2.3,2.5,0.19,0.5,0,15,620984.44649203
"255",13,5,0,0.44,0.0095,0,2.3,2.5,0.19,0.5,0,15,137727.945862758
"256",14,5,0,0.44,0.014,0,2.3,2.5,0.19,0.5,0,15,70824.1245578139
"257",15,5,0,0.44,0.0185,0,2.3,2.5,0.19,0.5,0,15,57521.4597194144
"258",16,5,0,0.44,0.023,0,2.3,2.5,0.19,0.5,0,15,121959.318735061
"259",17,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.5,0,15,170150.621261041
"260",18,5,0,0.44,0.032,0,2.3,2.5,0.19,0.5,0,15,239932.900930804
"261",19,5,0,0.44,0.0365,0,2.3,2.5,0.19,0.5,0,15,286206.668912554
"262",20,5,0,0.44,0.041,0,2.3,2.5,0.19,0.5,0,15,316442.445044695
"263",21,5,0,0.44,0.0455,0,2.3,2.5,0.19,0.5,0,15,368171.859515528
"264",22,5,0,0.44,0.05,0,2.3,2.5,0.19,0.5,0,15,380534.432680531
"265",23,5,0,0.44,0.005,0,2.3,2.5,0.28,0.5,0,15,971669.876347813
"266",24,5,0,0.44,0.0095,0,2.3,2.5,0.28,0.5,0,15,150380.921263851
"267",25,5,0,0.44,0.014,0,2.3,2.5,0.28,0.5,0,15,67885.0177645245
"268",26,5,0,0.44,0.0185,0,2.3,2.5,0.28,0.5,0,15,42656.369840345
"269",27,5,0,0.44,0.023,0,2.3,2.5,0.28,0.5,0,15,67352.5679173618
"270",28,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.5,0,15,108944.676342386
"271",29,5,0,0.44,0.032,0,2.3,2.5,0.28,0.5,0,15,117881.323994765
"272",30,5,0,0.44,0.0365,0,2.3,2.5,0.28,0.5,0,15,199828.342453744
"273",31,5,0,0.44,0.041,0,2.3,2.5,0.28,0.5,0,15,195104.617565551
"274",32,5,0,0.44,0.0455,0,2.3,2.5,0.28,0.5,0,15,265204.622474564
"275",33,5,0,0.44,0.05,0,2.3,2.5,0.28,0.5,0,15,290488.0069296
"276",34,5,0,0.44,0.005,0,2.3,2.5,0.37,0.5,0,15,1301691.50151443
"277",35,5,0,0.44,0.0095,0,2.3,2.5,0.37,0.5,0,15,182463.592682445
"278",36,5,0,0.44,0.014,0,2.3,2.5,0.37,0.5,0,15,77549.69848327
"279",37,5,0,0.44,0.0185,0,2.3,2.5,0.37,0.5,0,15,32118.9181735952
"280",38,5,0,0.44,0.023,0,2.3,2.5,0.37,0.5,0,15,42265.6574414239
"281",39,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.5,0,15,53852.524087733
"282",40,5,0,0.44,0.032,0,2.3,2.5,0.37,0.5,0,15,110999.486493777
"283",41,5,0,0.44,0.0365,0,2.3,2.5,0.37,0.5,0,15,111343.609697186
"284",42,5,0,0.44,0.041,0,2.3,2.5,0.37,0.5,0,15,179460.095414896
"285",43,5,0,0.44,0.0455,0,2.3,2.5,0.37,0.5,0,15,189907.465094621
"286",44,5,0,0.44,0.05,0,2.3,2.5,0.37,0.5,0,15,194652.021337217
"287",45,5,0,0.44,0.005,0,2.3,2.5,0.46,0.5,0,15,1607302.30544813
"288",46,5,0,0.44,0.0095,0,2.3,2.5,0.46,0.5,0,15,223722.716025736
"289",47,5,0,0.44,0.014,0,2.3,2.5,0.46,0.5,0,15,68159.7728599756
"290",48,5,0,0.44,0.0185,0,2.3,2.5,0.46,0.5,0,15,28689.1618963577
"291",49,5,0,0.44,0.023,0,2.3,2.5,0.46,0.5,0,15,11285.336919358
"292",50,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.5,0,15,50273.726138189
"293",51,5,0,0.44,0.032,0,2.3,2.5,0.46,0.5,0,15,24450.569784008
"294",52,5,0,0.44,0.0365,0,2.3,2.5,0.46,0.5,0,15,94896.5044079153
"295",53,5,0,0.44,0.041,0,2.3,2.5,0.46,0.5,0,15,134202.07108571
"296",54,5,0,0.44,0.0455,0,2.3,2.5,0.46,0.5,0,15,144111.512597195
"297",55,5,0,0.44,0.05,0,2.3,2.5,0.46,0.5,0,15,123693.08388393
"298",56,5,0,0.44,0.005,0,2.3,2.5,0.55,0.5,0,15,1893040.97545074
