Date,C1,C2,C3,H1,H2,H3,L1,L2,L3,N1,N2
3/17/2015 20:00:00,0.009201102,0.009201102,0.009201102,0,0,0,0,0,0,0,0
3/17/2015 20:15:00,0.008904959,0.008904959,0.008904959,0,0,0,0,0,0,0,0
3/17/2015 20:30:00,0.009683196,0.009683196,0.009683196,0,0,0,0,0,0,0,0
3/17/2015 20:45:00,0.009876033,0.009876033,0.009876033,0,0,0,0,0,0,0,0
3/17/2015 21:00:00,0.009552342,0.009552342,0.009552342,0,0,0,0,0,0,0,0
3/17/2015 21:15:00,0.008953168,0.008953168,0.008953168,0,0,0,0,0,0,0,0
3/17/2015 21:30:00,0.008953168,0.008953168,0.008953168,0,0,0,0,0,0,0,0
3/17/2015 21:45:00,0.008953168,0.008953168,0.008953168,0,0,0,0,0,0,0,0
3/17/2015 22:00:00,0.010929752,0.010929752,0.010929752,0,0,0,0,0,0,0,0
3/17/2015 22:15:00,0.00922865,0.00922865,0.00922865,0,0,0,0,0,0,0,0
3/17/2015 22:30:00,0.010309917,0.010309917,0.010309917,0,0,0,0,0,0,0,0
3/17/2015 22:45:00,0.010309917,0.010309917,0.010309917,0,0,0,0,0,0,0,0
3/17/2015 23:00:00,0.00822314,0.00822314,0.00822314,0,0,0,0,0,0,0,0
3/17/2015 23:15:00,0.006198347,0.006198347,0.006198347,0,0,0,0,0,0,0,0
3/17/2015 23:30:00,0.008092287,0.008092287,0.008092287,0,0,0,0,0,0,0,0
3/17/2015 23:45:00,0.008064738,0.008064738,0.008064738,0,0,0,0,0,0,0,0
3/18/2015 0:00:00,0.007438017,0.007438017,0.007438017,0,0,0,0,0,0,0,0
3/18/2015 0:15:00,0.008305785,0.008305785,0.008305785,0,0,0,0,0,0,0,0
3/18/2015 0:30:00,0.009607438,0.009607438,0.009607438,0,0,0,0,0,0,0,0
3/18/2015 0:45:00,0.010172176,0.010172176,0.010172176,0,0,0,0,0,0,0,0
3/18/2015 1:00:00,0.007816804,0.007816804,0.007816804,0,0,0,0,0,0,0,0
3/18/2015 1:15:00,0.009201102,0.009201102,0.009201102,0,0,0,0,0,0,0,0
3/18/2015 1:30:00,0.008601928,0.008601928,0.008601928,0,0,0,0,0,0,0,0
3/18/2015 1:45:00,0.010495868,0.010495868,0.010495868,0,0,0,0,0,0,0,0
3/18/2015 2:00:00,0.009607438,0.009607438,0.009607438,0,0,0,0,0,0,0,0
3/18/2015 2:15:00,0.007252066,0.007252066,0.007252066,0,0,0,0,0,0,0,0
3/18/2015 2:30:00,0.007796143,0.007796143,0.007796143,0,0,0,0,0,0,0,0
3/18/2015 2:45:00,0.007796143,0.007796143,0.007796143,0,0,0,0,0,0,0,0
3/18/2015 3:00:00,0.008119835,0.008119835,0.008119835,0,0,0,0,0,0,0,0
3/18/2015 3:15:00,0.01011708,0.01011708,0.01011708,0,0,0,0,0,0,0,0
3/18/2015 3:30:00,0.01011708,0.01011708,0.01011708,0,0,0,0,0,0,0,0
3/18/2015 3:45:00,0.01011708,0.01011708,0.01011708,0,0,0,0,0,0,0,0
3/18/2015 4:00:00,0.009793388,0.009793388,0.009793388,0,0,0,0,0,0,0,0
3/18/2015 4:15:00,0.009876033,0.009876033,0.009876033,0,0,0,0,0,0,0,0
3/18/2015 4:30:00,0.008092286,0.008092286,0.008092286,0,0,0,0,0,0,0,0
3/18/2015 4:45:00,0.010365014,0.010365014,0.010365014,0,0,0,0,0,0,0,0
3/18/2015 5:00:00,0.00684573,0.00684573,0.00684573,0,0,0,0,0,0,0,0
3/18/2015 5:15:00,0.008471074,0.008471074,0.008471074,0,0,0,0,0,0,0,0
3/18/2015 5:30:00,0.008471074,0.008471074,0.008471074,0,0,0,0,0,0,0,0
3/18/2015 5:45:00,0.009256198,0.009256198,0.009256198,0,0,0,0,0,0,0,0
3/18/2015 6:00:00,0.009256198,0.009256198,0.009256198,0,0,0,0,0,0,0,0
3/18/2015 6:15:00,0.009256198,0.009256198,0.009256198,0,0,0,0,0,0,0,0
3/18/2015 6:30:00,0.008712121,0.008712121,0.008712121,0,0,0,0,0,0,0,0
3/18/2015 6:45:00,0.009710744,0.009710744,0.009710744,0,0,0,0,0,0,0,0
3/18/2015 7:00:00,0.007086777,0.007086777,0.007086777,0,0,0,0,0,0,0,0
3/18/2015 7:15:00,0.008822314,0.008822314,0.008822314,0,0,0,0,0,0,0,0
3/18/2015 7:30:00,0.009876033,0.009876033,0.009876033,0,0,0,0,0,0,0,0
3/18/2015 7:45:00,0.009090909,0.009090909,0.009090909,0,0,0,0,0,0,0,0
3/18/2015 8:00:00,0.008333333,0.008333333,0.008333333,0,0,0,0,0,0,0,0
3/18/2015 8:15:00,0.007871901,0.007871901,0.007871901,0,0,0,0,0,0,0,0
3/18/2015 8:30:00,0.00803719,0.00803719,0.00803719,0,0,0,0,0,0,0,0
3/18/2015 8:45:00,0.010392562,0.010392562,0.010392562,0,0,0,0,0,0,0,0
3/18/2015 9:00:00,0.009662534,0.009662534,0.009662534,0,0,0,0,0,0,0,0
3/18/2015 9:15:00,0.009173554,0.009173554,0.009173554,0,0,0,0,0,0,0,0
3/18/2015 9:30:00,0.010254821,0.010254821,0.010254821,0,0,0,0,0,0,0,0
3/18/2015 9:45:00,0.008443526,0.008443526,0.008443526,0,0,0,0,0,0,0,0
3/18/2015 10:00:00,0.011742424,0.011742424,0.011742424,0,0,0,0,0,0,0,0
3/18/2015 10:15:00,0.011742424,0.011742424,0.011742424,0,0,0,0,0,0,0,0
3/18/2015 10:30:00,0.009063361,0.009063361,0.009063361,0,0,0,0,0,0,0,0
3/18/2015 10:45:00,0.004084022,0.004084022,0.004084022,0,0,0,0,0,0,0,0
3/18/2015 11:00:00,0.010550964,0.010550964,0.010550964,0,0,0,0,0,0,0,0
3/18/2015 11:15:00,0.007059229,0.007059229,0.007059229,0,0,0,0,0,0,0,0
3/18/2015 11:30:00,0.010365014,0.010365014,0.010365014,0,0,0,0,0,0,0,0
3/18/2015 11:45:00,0.011253444,0.011253444,0.011253444,0,0,0,0,0,0,0,0
3/18/2015 12:00:00,0.006955923,0.006955923,0.006955923,0,0,0,0,0,0,0,0
3/18/2015 12:15:00,0.008498623,0.008498623,0.008498623,0,0,0,0,0,0,0,0
3/18/2015 12:30:00,0.010447658,0.010447658,0.010447658,0,0,0,0,0,0,0,0
3/18/2015 12:45:00,0.007438017,0.007438017,0.007438017,0,0,0,0,0,0,0,0
3/18/2015 13:00:00,0.007224518,0.007224518,0.007224518,0,0,0,0,0,0,0,0
3/18/2015 13:15:00,0.01042011,0.01042011,0.01042011,0,0,0,0,0,0,0,0
3/18/2015 13:30:00,0.009256198,0.009256198,0.009256198,0,0,0,0,0,0,0,0
3/18/2015 13:45:00,0.008305785,0.008305785,0.008305785,0,0,0,0,0,0,0,0
3/18/2015 14:00:00,0.015447658,0.015447658,0.015447658,0,0,0,0,0,0,0,0
3/18/2015 14:15:00,0.014559229,0.014559229,0.014559229,0,0,0,0,0,0,0,0
3/18/2015 14:30:00,0.012527548,0.012527548,0.012527548,0,0,0,0,0,0,0,0
3/18/2015 14:45:00,0.012066116,0.012066116,0.012066116,0,0,0,0,0,0,0,0
3/18/2015 15:00:00,0.01453168,0.01453168,0.01453168,0,0,0,0,0,0,0,0
3/18/2015 15:15:00,0.013147383,0.013147383,0.013147383,0,0,0,0,0,0,0,0
3/18/2015 15:30:00,0.01285124,0.01285124,0.01285124,0,0,0,0,0,0,0,0
3/18/2015 15:45:00,0.013636364,0.013636364,0.013636364,0,0,0,0,0,0,0,0
3/18/2015 16:00:00,0.012341598,0.012341598,0.012341598,0,0,0,0,0,0,0,0
3/18/2015 16:15:00,0.010309917,0.010309917,0.010309917,0,0,0,0,0,0,0,0
3/18/2015 16:30:00,0.010523416,0.010523416,0.010523416,0,0,0,0,0,0,0,0
3/18/2015 16:45:00,0.010578512,0.010578512,0.010578512,0,0,0,0,0,0,0,0
3/18/2015 17:00:00,0.008932507,0.008932507,0.008932507,0,0,0,0,0,0,0,0
3/18/2015 17:15:00,0.01011708,0.01011708,0.01011708,0,0,0,0,0,0,0,0
3/18/2015 17:30:00,0.011177686,0.011177686,0.011177686,0,0,0,0,0,0,0,0
3/18/2015 17:45:00,0.01046832,0.01046832,0.01046832,0,0,0,0,0,0,0,0
3/18/2015 18:00:00,0.010716253,0.010716253,0.010716253,0,0,0,0,0,0,0,0
3/18/2015 18:15:00,0.010984848,0.010984848,0.010984848,0,0,0,0,0,0,0,0
3/18/2015 18:30:00,0.010688705,0.010688705,0.010688705,0,0,0,0,0,0,0,0
3/18/2015 18:45:00,0.010716253,0.010716253,0.010716253,0,0,0,0,0,0,0,0
3/18/2015 19:00:00,0.011150138,0.011150138,0.011150138,0,0,0,0,0,0,0,0
3/18/2015 19:15:00,0.011446281,0.011446281,0.011446281,0,0,0,0,0,0,0,0
3/18/2015 19:30:00,0.011012397,0.011012397,0.011012397,0,0,0,0,0,0,0,0
3/18/2015 19:45:00,0.011253444,0.011253444,0.011253444,0,0,0,0,0,0,0,0
3/18/2015 20:00:00,0.011253444,0.011253444,0.011253444,0,0,0,0,0,0,0,0
3/18/2015 20:15:00,0.012066116,0.012066116,0.012066116,0,0,0,0,0,0,0,0
3/18/2015 20:30:00,0.011604683,0.011604683,0.011604683,0,0,0,0,0,0,0,0
3/18/2015 20:45:00,0.01112259,0.01112259,0.01112259,0,0,0,0,0,0,0,0
3/18/2015 21:00:00,0.011418733,0.011418733,0.011418733,0,0,0,0,0,0,0,0
3/18/2015 21:15:00,0.011632231,0.011632231,0.011632231,0,0,0,0,0,0,0,0
3/18/2015 21:30:00,0.012258953,0.012258953,0.012258953,0,0,0,0,0,0,0,0
3/18/2015 21:45:00,0.011797521,0.011797521,0.011797521,0,0,0,0,0,0,0,0
3/18/2015 22:00:00,0.010633609,0.010633609,0.010633609,0,0,0,0,0,0,0,0
3/18/2015 22:15:00,0.012066116,0.012066116,0.012066116,0,0,0,0,0,0,0,0
3/18/2015 22:30:00,0.011687328,0.011687328,0.011687328,0,0,0,0,0,0,0,0
3/18/2015 22:45:00,0.010337466,0.010337466,0.010337466,0,0,0,0,0,0,0,0
3/18/2015 23:00:00,0.009986226,0.009986226,0.009986226,0,0,0,0,0,0,0,0
3/18/2015 23:15:00,0.010847107,0.010847107,0.010847107,0,0,0,0,0,0,0,0
3/18/2015 23:30:00,0.010847107,0.010847107,0.010847107,0,0,0,0,0,0,0,0
3/18/2015 23:45:00,0.011632231,0.011632231,0.011632231,0,0,0,0,0,0,0,0
3/19/2015 0:00:00,0.012093664,0.012093664,0.012093664,0,0,0,0,0,0,0,0
3/19/2015 0:15:00,0.012610193,0.012610193,0.012610193,0,0,0,0,0,0,0,0
3/19/2015 0:30:00,0.010282369,0.010282369,0.010282369,0,0,0,0,0,0,0,0
3/19/2015 0:45:00,0.011880165,0.011880165,0.011880165,0,0,0,0,0,0,0,0
3/19/2015 1:00:00,0.010688705,0.010688705,0.010688705,0,0,0,0,0,0,0,0
3/19/2015 1:15:00,0.009146006,0.009146006,0.009146006,0,0,0,0,0,0,0,0
3/19/2015 1:30:00,0.013774105,0.013774105,0.013774105,0,0,0,0,0,0,0,0
3/19/2015 1:45:00,0.012472452,0.012472452,0.012472452,0,0,0,0,0,0,0,0
3/19/2015 2:00:00,0.011604683,0.011604683,0.011604683,0,0,0,0,0,0,0,0
3/19/2015 2:15:00,0.010523416,0.010523416,0.010523416,0,0,0,0,0,0,0,0
3/19/2015 2:30:00,0.009063361,0.009063361,0.009063361,0,0,0,0,0,0,0,0
3/19/2015 2:45:00,0.009063361,0.009063361,0.009063361,0,0,0,0,0,0,0,0
3/19/2015 3:00:00,0.009738292,0.009738292,0.009738292,0,0,0,0,0,0,0,0
3/19/2015 3:15:00,0.011177686,0.011177686,0.011177686,0,0,0,0,0,0,0,0
3/19/2015 3:30:00,0.011501377,0.011501377,0.011501377,0,0,0,0,0,0,0,0
3/19/2015 3:45:00,0.010743802,0.010743802,0.010743802,0,0,0,0,0,0,0,0
3/19/2015 4:00:00,0.011205234,0.011205234,0.011205234,0,0,0,0,0,0,0,0
3/19/2015 4:15:00,0.010578512,0.010578512,0.010578512,0,0,0,0,0,0,0,0
3/19/2015 4:30:00,0.010743802,0.010743802,0.010743802,0,0,0,0,0,0,0,0
3/19/2015 4:45:00,0.006763085,0.006763085,0.006763085,0,0,0,0,0,0,0,0
3/19/2015 5:00:00,0.010716253,0.010716253,0.010716253,0,0,0,0,0,0,0,0
3/19/2015 5:15:00,0.010716253,0.010716253,0.010716253,0,0,0,0,0,0,0,0
3/19/2015 5:30:00,0.031707989,0.031707989,0.031707989,0,0,0,0,0,0,0,0
3/19/2015 5:45:00,0.04946281,0.04946281,0.04946281,0,0,0,0,0,0,0,0
3/19/2015 6:00:00,0.031983471,0.031983471,0.031983471,0,0,0,0,0,0,0,0
3/19/2015 6:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 6:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 6:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 7:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 7:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 7:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 7:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 8:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 8:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 8:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 8:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 9:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 9:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 9:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 9:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 10:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 10:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 10:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 10:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 11:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 11:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 11:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 11:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 12:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 12:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 12:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 12:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 13:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 13:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 13:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 13:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 14:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 14:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 14:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 14:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 15:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 15:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 15:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 15:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 16:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 16:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 16:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 16:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 17:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 17:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 17:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 17:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 18:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 18:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 18:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 18:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 19:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 19:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 19:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 19:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 20:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 20:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 20:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 20:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 21:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 21:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 21:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 21:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 22:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 22:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 22:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 22:45:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 23:00:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 23:15:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 23:30:00,0,0,0,0,0,0,0,0,0,0,0
3/19/2015 23:45:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 0:00:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 0:15:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 0:30:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 0:45:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 1:00:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 1:15:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 1:30:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 1:45:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 2:00:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 2:15:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 2:30:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 2:45:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 3:00:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 3:15:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 3:30:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 3:45:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 4:00:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 4:15:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 4:30:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 4:45:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 5:00:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 5:15:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 5:30:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 5:45:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 6:00:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 6:15:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 6:30:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 6:45:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 7:00:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 7:15:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 7:30:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 7:45:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 8:00:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 8:15:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 8:30:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 8:45:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 9:00:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 9:15:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 9:30:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 9:45:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 10:00:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 10:15:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 10:30:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 10:45:00,0,0,0,0,0,0,0,0,0,0,0
3/20/2015 11:00:00,0.011418733,0.011418733,0.011418733,0,0,0,0,0,0,0,0
3/20/2015 11:15:00,0.011714876,0.011714876,0.011714876,0,0,0,0,0,0,0,0
3/20/2015 11:30:00,0.012692837,0.012692837,0.012692837,0,0,0,0,0,0,0,0
3/20/2015 11:45:00,0.011253444,0.011253444,0.011253444,0,0,0,0,0,0,0,0
3/20/2015 12:00:00,0.011253444,0.011253444,0.011253444,0,0,0,0,0,0,0,0
3/20/2015 12:15:00,0.012610193,0.012610193,0.012610193,0,0,0,0,0,0,0,0
3/20/2015 12:30:00,0.010495868,0.010495868,0.010495868,0,0,0,0,0,0,0,0
3/20/2015 12:45:00,0.010495868,0.010495868,0.010495868,0,0,0,0,0,0,0,0
3/20/2015 13:00:00,0.010606061,0.010606061,0.010606061,0,0,0,0,0,0,0,0
3/20/2015 13:15:00,0.010495868,0.010495868,0.010495868,0,0,0,0,0,0,0,0
3/20/2015 13:30:00,0.010144628,0.010144628,0.010144628,0,0,0,0,0,0,0,0
3/20/2015 13:45:00,0.009634986,0.009634986,0.009634986,0,0,0,0,0,0,0,0
3/20/2015 14:00:00,0.009359504,0.009359504,0.009359504,0,0,0,0,0,0,0,0
3/20/2015 14:15:00,0.009820937,0.009820937,0.009820937,0,0,0,0,0,0,0,0
3/20/2015 14:30:00,0.011825069,0.011825069,0.011825069,0,0,0,0,0,0,0,0
3/20/2015 14:45:00,0.010041322,0.010041322,0.010041322,0,0,0,0,0,0,0,0
3/20/2015 15:00:00,0.012093664,0.012093664,0.012093664,0,0,0,0,0,0,0,0
3/20/2015 15:15:00,0.010227273,0.010227273,0.010227273,0,0,0,0,0,0,0,0
3/20/2015 15:30:00,0.007169421,0.007169421,0.007169421,0,0,0,0,0,0,0,0
3/20/2015 15:45:00,0.010798898,0.010798898,0.010798898,0,0,0,0,0,0,0,0
3/20/2015 16:00:00,0.010254821,0.010254821,0.010254821,0,0,0,0,0,0,0,0
3/20/2015 16:15:00,0.009552342,0.009552342,0.009552342,0,0,0,0,0,0,0,0
3/20/2015 16:30:00,0.011067493,0.011067493,0.011067493,0,0,0,0,0,0,0,0
3/20/2015 16:45:00,0.011742424,0.011742424,0.011742424,0,0,0,0,0,0,0,0
3/20/2015 17:00:00,0.01112259,0.01112259,0.01112259,0,0,0,0,0,0,0,0
3/20/2015 17:15:00,0.010309917,0.010309917,0.010309917,0,0,0,0,0,0,0,0
3/20/2015 17:30:00,0.010606061,0.010606061,0.010606061,0,0,0,0,0,0,0,0
3/20/2015 17:45:00,0.012906336,0.012906336,0.012906336,0,0,0,0,0,0,0,0
3/20/2015 18:00:00,0.010227273,0.010227273,0.010227273,0,0,0,0,0,0,0,0
3/20/2015 18:15:00,0.011205234,0.011205234,0.011205234,0,0,0,0,0,0,0,0
3/20/2015 18:30:00,0.010874656,0.010874656,0.010874656,0,0,0,0,0,0,0,0
3/20/2015 18:45:00,0.009201102,0.009201102,0.009201102,0,0,0,0,0,0,0,0
3/20/2015 19:00:00,0.013553719,0.013553719,0.013553719,0,0,0,0,0,0,0,0
3/20/2015 19:15:00,0.012176309,0.012176309,0.012176309,0,0,0,0,0,0,0,0
3/20/2015 19:30:00,0.011150138,0.011150138,0.011150138,0,0,0,0,0,0,0,0
3/20/2015 19:45:00,0.011150138,0.011150138,0.011150138,0,0,0,0,0,0,0,0
3/20/2015 20:00:00,0.011150138,0.011150138,0.011150138,0,0,0,0,0,0,0,0
3/20/2015 20:15:00,0.010984848,0.010984848,0.010984848,0,0,0,0,0,0,0,0
3/20/2015 20:30:00,0.009283747,0.009283747,0.009283747,0,0,0,0,0,0,0,0
3/20/2015 20:45:00,0.010826446,0.010826446,0.010826446,0,0,0,0,0,0,0,0
3/20/2015 21:00:00,0.010172176,0.010172176,0.010172176,0,0,0,0,0,0,0,0
3/20/2015 21:15:00,0.011150138,0.011150138,0.011150138,0,0,0,0,0,0,0,0
3/20/2015 21:30:00,0.010365014,0.010365014,0.010365014,0,0,0,0,0,0,0,0
3/20/2015 21:45:00,0.010041322,0.010041322,0.010041322,0,0,0,0,0,0,0,0
3/20/2015 22:00:00,0.010606061,0.010606061,0.010606061,0,0,0,0,0,0,0,0
3/20/2015 22:15:00,0.009986226,0.009986226,0.009986226,0,0,0,0,0,0,0,0
3/20/2015 22:30:00,0.010826446,0.010826446,0.010826446,0,0,0,0,0,0,0,0
3/20/2015 22:45:00,0.009958678,0.009958678,0.009958678,0,0,0,0,0,0,0,0
3/20/2015 23:00:00,0.011880165,0.011880165,0.011880165,0,0,0,0,0,0,0,0
3/20/2015 23:15:00,0.011687328,0.011687328,0.011687328,0,0,0,0,0,0,0,0
3/20/2015 23:30:00,0.010089532,0.010089532,0.010089532,0,0,0,0,0,0,0,0
3/20/2015 23:45:00,0.010337466,0.010337466,0.010337466,0,0,0,0,0,0,0,0
3/21/2015 0:00:00,0.011067493,0.011067493,0.011067493,0,0,0,0,0,0,0,0
3/21/2015 0:15:00,0.011039945,0.011039945,0.011039945,0,0,0,0,0,0,0,0
3/21/2015 0:30:00,0.010847107,0.010847107,0.010847107,0,0,0,0,0,0,0,0
3/21/2015 0:45:00,0.011205234,0.011205234,0.011205234,0,0,0,0,0,0,0,0
3/21/2015 1:00:00,0.011177686,0.011177686,0.011177686,0,0,0,0,0,0,0,0
3/21/2015 1:15:00,0.010172176,0.010172176,0.010172176,0,0,0,0,0,0,0,0
3/21/2015 1:30:00,0.01285124,0.01285124,0.01285124,0,0,0,0,0,0,0,0
3/21/2015 1:45:00,0.0109573,0.0109573,0.0109573,0,0,0,0,0,0,0,0
3/21/2015 2:00:00,0,0,0,0,0,0,0,0,0,0,0
3/21/2015 2:15:00,0,0,0,0,0,0,0,0,0,0,0
3/21/2015 2:30:00,0.010282369,0.010282369,0.010282369,0,0,0,0,0,0,0,0
3/21/2015 2:45:00,0.012093664,0.012093664,0.012093664,0,0,0,0,0,0,0,0
3/21/2015 3:00:00,0.012093664,0.012093664,0.012093664,0,0,0,0,0,0,0,0
3/21/2015 3:15:00,0.010902204,0.010902204,0.010902204,0,0,0,0,0,0,0,0
3/21/2015 3:30:00,0.01046832,0.01046832,0.01046832,0,0,0,0,0,0,0,0
3/21/2015 3:45:00,0.01046832,0.01046832,0.01046832,0,0,0,0,0,0,0,0
3/21/2015 4:00:00,0.010309917,0.010309917,0.010309917,0,0,0,0,0,0,0,0
3/21/2015 4:15:00,0.01214876,0.01214876,0.01214876,0,0,0,0,0,0,0,0
3/21/2015 4:30:00,0.010826446,0.010826446,0.010826446,0,0,0,0,0,0,0,0
3/21/2015 4:45:00,0.009146006,0.009146006,0.009146006,0,0,0,0,0,0,0,0
3/21/2015 5:00:00,0.012286501,0.012286501,0.012286501,0,0,0,0,0,0,0,0
3/21/2015 5:15:00,0.011983471,0.011983471,0.011983471,0,0,0,0,0,0,0,0
