"","X2","X35","X0","X2009.03.18.09.20.00"
"608180",2,35,0,"2015-01-27 08:35:00"
"608181",2,35,0,"2015-01-27 08:40:00"
"608182",2,35,0,"2015-01-27 08:45:00"
"608183",2,35,0,"2015-01-27 08:50:00"
"608184",2,35,0,"2015-01-27 08:55:00"
"608185",2,35,0,"2015-01-27 09:00:00"
"608186",2,35,0,"2015-01-27 09:05:00"
"608187",2,35,0,"2015-01-27 09:10:00"
"608188",2,35,0,"2015-01-27 09:15:00"
"608189",2,35,0,"2015-01-27 09:20:00"
"608190",2,35,0,"2015-01-27 09:25:00"
"608191",2,35,0,"2015-01-27 09:30:00"
"608192",2,35,0,"2015-01-27 09:35:00"
"608193",2,35,0,"2015-01-27 09:40:00"
"608194",2,35,0,"2015-01-27 09:45:00"
"608195",2,35,0,"2015-01-27 09:50:00"
"608196",2,35,0,"2015-01-27 09:55:00"
"608197",2,35,0,"2015-01-27 10:00:00"
"608198",2,35,0,"2015-01-27 10:05:00"
"608199",2,35,0,"2015-01-27 10:10:00"
"608200",2,35,0,"2015-01-27 10:15:00"
"608201",2,35,0,"2015-01-27 10:20:00"
"608202",2,35,0,"2015-01-27 10:25:00"
"608203",2,35,0,"2015-01-27 10:30:00"
"608204",2,35,0,"2015-01-27 10:35:00"
"608205",2,35,0,"2015-01-27 10:40:00"
"608206",2,35,0,"2015-01-27 10:45:00"
"608207",2,35,0,"2015-01-27 10:50:00"
"608208",2,35,0,"2015-01-27 10:55:00"
"608209",2,35,0,"2015-01-27 11:00:00"
"608210",2,35,0,"2015-01-27 11:05:00"
"608211",2,35,0,"2015-01-27 11:10:00"
"608212",2,35,0,"2015-01-27 11:15:00"
"608213",2,35,0,"2015-01-27 11:20:00"
"608214",2,35,0,"2015-01-27 11:25:00"
"608215",2,35,0,"2015-01-27 11:30:00"
"608216",2,35,0,"2015-01-27 11:35:00"
"608217",2,35,0,"2015-01-27 11:40:00"
"608218",2,35,0,"2015-01-27 11:45:00"
"608219",2,35,0,"2015-01-27 11:50:00"
"608220",2,35,0,"2015-01-27 11:55:00"
"608221",2,35,0,"2015-01-27 12:00:00"
"608222",2,35,0,"2015-01-27 12:05:00"
"608223",2,35,0,"2015-01-27 12:10:00"
"608224",2,35,0,"2015-01-27 12:15:00"
"608225",2,35,0,"2015-01-27 12:20:00"
"608226",2,35,0,"2015-01-27 12:25:00"
"608227",2,35,0,"2015-01-27 12:30:00"
"608228",2,35,0,"2015-01-27 12:35:00"
"608229",2,35,0,"2015-01-27 12:40:00"
"608230",2,35,0,"2015-01-27 12:45:00"
"608231",2,35,0,"2015-01-27 12:50:00"
"608232",2,35,0,"2015-01-27 12:55:00"
"608233",2,35,0,"2015-01-27 13:00:00"
"608234",2,35,0,"2015-01-27 13:05:00"
"608235",2,35,0,"2015-01-27 13:10:00"
"608236",2,35,0,"2015-01-27 13:15:00"
"608237",2,35,0,"2015-01-27 13:20:00"
"608238",2,35,0,"2015-01-27 13:25:00"
"608239",2,35,0,"2015-01-27 13:30:00"
"608240",2,35,0,"2015-01-27 13:35:00"
"608241",2,35,0,"2015-01-27 13:40:00"
"608242",2,35,0,"2015-01-27 13:45:00"
"608243",2,35,0,"2015-01-27 13:50:00"
"608244",2,35,0,"2015-01-27 13:55:00"
