"","X2","X34","X0","X2009.01.26.11.55.00"
"625917",2,34,0,"2015-02-07 18:55:00"
"625918",2,34,0,"2015-02-07 19:00:00"
"625919",2,34,0,"2015-02-07 19:05:00"
"625920",2,34,0,"2015-02-07 19:10:00"
"625921",2,34,0,"2015-02-07 19:15:00"
"625922",2,34,0,"2015-02-07 19:20:00"
"625923",2,34,0,"2015-02-07 19:25:00"
"625924",2,34,0,"2015-02-07 19:30:00"
"625925",2,34,0,"2015-02-07 19:35:00"
"625926",2,34,0,"2015-02-07 19:40:00"
"625927",2,34,0,"2015-02-07 19:45:00"
"625928",2,34,0,"2015-02-07 19:50:00"
"625929",2,34,0,"2015-02-07 19:55:00"
"625930",2,34,0,"2015-02-07 20:00:00"
"625931",2,34,0,"2015-02-07 20:05:00"
"625932",2,34,0,"2015-02-07 20:10:00"
"625933",2,34,0,"2015-02-07 20:15:00"
"625934",2,34,0,"2015-02-07 20:20:00"
"625935",2,34,0,"2015-02-07 20:25:00"
"625936",2,34,0,"2015-02-07 20:30:00"
"625937",2,34,0,"2015-02-07 20:35:00"
"625938",2,34,0,"2015-02-07 20:40:00"
"625939",2,34,0,"2015-02-07 20:45:00"
"625940",2,34,0,"2015-02-07 20:50:00"
"625941",2,34,0,"2015-02-07 20:55:00"
"625942",2,34,0,"2015-02-07 21:00:00"
"625943",2,34,0,"2015-02-07 21:05:00"
"625944",2,34,0,"2015-02-07 21:10:00"
"625945",2,34,0,"2015-02-07 21:15:00"
"625946",2,34,0,"2015-02-07 21:20:00"
"625947",2,34,0,"2015-02-07 21:25:00"
"625948",2,34,0,"2015-02-07 21:30:00"
"625949",2,34,0,"2015-02-07 21:35:00"
"625950",2,34,0,"2015-02-07 21:40:00"
"625951",2,34,0,"2015-02-07 21:45:00"
"625952",2,34,0,"2015-02-07 21:50:00"
"625953",2,34,0,"2015-02-07 21:55:00"
"625954",2,34,0,"2015-02-07 22:00:00"
"625955",2,34,0,"2015-02-07 22:05:00"
"625956",2,34,0,"2015-02-07 22:10:00"
"625957",2,34,0,"2015-02-07 22:15:00"
"625958",2,34,0,"2015-02-07 22:20:00"
"625959",2,34,0,"2015-02-07 22:25:00"
"625960",2,34,0,"2015-02-07 22:30:00"
"625961",2,34,0,"2015-02-07 22:35:00"
"625962",2,34,0,"2015-02-07 22:40:00"
"625963",2,34,0,"2015-02-07 22:45:00"
"625964",2,34,0,"2015-02-07 22:50:00"
"625965",2,34,0,"2015-02-07 22:55:00"
"625966",2,34,0,"2015-02-07 23:00:00"
"625967",2,34,0,"2015-02-07 23:05:00"
"625968",2,34,0,"2015-02-07 23:10:00"
"625969",2,34,0,"2015-02-07 23:15:00"
"625970",2,34,0,"2015-02-07 23:20:00"
"625971",2,34,0,"2015-02-07 23:25:00"
"625972",2,34,0,"2015-02-07 23:30:00"
"625973",2,34,0,"2015-02-07 23:35:00"
"625974",2,34,0,"2015-02-07 23:40:00"
"625975",2,34,0,"2015-02-07 23:45:00"
"625976",2,34,0,"2015-02-07 23:50:00"
"625977",2,34,0,"2015-02-07 23:55:00"
"625978",2,34,0,"2015-02-08 00:00:00"
"625979",2,34,0,"2015-02-08 00:05:00"
"625980",2,34,0,"2015-02-08 00:10:00"
"625981",2,34,0,"2015-02-08 00:15:00"
"625982",2,34,0,"2015-02-08 00:20:00"
"625983",2,34,0,"2015-02-08 00:25:00"
"625984",2,34,0,"2015-02-08 00:30:00"
"625985",2,34,0,"2015-02-08 00:35:00"
"625986",2,34,0,"2015-02-08 00:40:00"
"625987",2,34,0,"2015-02-08 00:45:00"
"625988",2,34,0,"2015-02-08 00:50:00"
"625989",2,34,0,"2015-02-08 00:55:00"
"625990",2,34,0,"2015-02-08 01:00:00"
"625991",2,34,0,"2015-02-08 01:05:00"
"625992",2,34,0,"2015-02-08 01:10:00"
"625993",2,34,0,"2015-02-08 01:15:00"
"625994",2,34,0,"2015-02-08 01:20:00"
"625995",2,34,0,"2015-02-08 01:25:00"
"625996",2,34,0,"2015-02-08 01:30:00"
"625997",2,34,0,"2015-02-08 01:35:00"
"625998",2,34,0,"2015-02-08 01:40:00"
"625999",2,34,0,"2015-02-08 01:45:00"
"626000",2,34,0,"2015-02-08 01:50:00"
"626001",2,34,0,"2015-02-08 01:55:00"
"626002",2,34,0,"2015-02-08 02:00:00"
"626003",2,34,0,"2015-02-08 02:05:00"
"626004",2,34,0,"2015-02-08 02:10:00"
"626005",2,34,0,"2015-02-08 02:15:00"
"626006",2,34,0,"2015-02-08 02:20:00"
"626007",2,34,0,"2015-02-08 02:25:00"
"626008",2,34,0,"2015-02-08 02:30:00"
"626009",2,34,0,"2015-02-08 02:35:00"
"626010",2,34,0,"2015-02-08 02:40:00"
"626011",2,34,0.254,"2015-02-08 02:45:00"
"626012",2,34,0,"2015-02-08 02:50:00"
"626013",2,34,0,"2015-02-08 02:55:00"
"626014",2,34,0,"2015-02-08 03:00:00"
"626015",2,34,0,"2015-02-08 03:05:00"
"626016",2,34,0,"2015-02-08 03:10:00"
"626017",2,34,0,"2015-02-08 03:15:00"
"626018",2,34,0,"2015-02-08 03:20:00"
"626019",2,34,0,"2015-02-08 03:25:00"
"626020",2,34,0,"2015-02-08 03:30:00"
"626021",2,34,0,"2015-02-08 03:35:00"
"626022",2,34,0,"2015-02-08 03:40:00"
"626023",2,34,0,"2015-02-08 03:45:00"
"626024",2,34,0,"2015-02-08 03:50:00"
"626025",2,34,0,"2015-02-08 03:55:00"
"626026",2,34,0,"2015-02-08 04:00:00"
"626027",2,34,0,"2015-02-08 04:05:00"
"626028",2,34,0,"2015-02-08 04:10:00"
"626029",2,34,0,"2015-02-08 04:15:00"
"626030",2,34,0,"2015-02-08 04:20:00"
"626031",2,34,0,"2015-02-08 04:25:00"
"626032",2,34,0,"2015-02-08 04:30:00"
"626033",2,34,0,"2015-02-08 04:35:00"
"626034",2,34,0,"2015-02-08 04:40:00"
"626035",2,34,0,"2015-02-08 04:45:00"
"626036",2,34,0,"2015-02-08 04:50:00"
"626037",2,34,0,"2015-02-08 04:55:00"
"626038",2,34,0,"2015-02-08 05:00:00"
"626039",2,34,0,"2015-02-08 05:05:00"
"626040",2,34,0,"2015-02-08 05:10:00"
"626041",2,34,0,"2015-02-08 05:15:00"
"626042",2,34,0,"2015-02-08 05:20:00"
"626043",2,34,0,"2015-02-08 05:25:00"
"626044",2,34,0,"2015-02-08 05:30:00"
"626045",2,34,0,"2015-02-08 05:35:00"
"626046",2,34,0,"2015-02-08 05:40:00"
"626047",2,34,0,"2015-02-08 05:45:00"
"626048",2,34,0,"2015-02-08 05:50:00"
"626049",2,34,0,"2015-02-08 05:55:00"
"626050",2,34,0,"2015-02-08 06:00:00"
"626051",2,34,0,"2015-02-08 06:05:00"
"626052",2,34,0,"2015-02-08 06:10:00"
"626053",2,34,0,"2015-02-08 06:15:00"
"626054",2,34,0,"2015-02-08 06:20:00"
"626055",2,34,0,"2015-02-08 06:25:00"
"626056",2,34,0,"2015-02-08 06:30:00"
"626057",2,34,0,"2015-02-08 06:35:00"
"626058",2,34,0,"2015-02-08 06:40:00"
"626059",2,34,0,"2015-02-08 06:45:00"
"626060",2,34,0,"2015-02-08 06:50:00"
"626061",2,34,0,"2015-02-08 06:55:00"
"626062",2,34,0,"2015-02-08 07:00:00"
"626063",2,34,0,"2015-02-08 07:05:00"
"626064",2,34,0,"2015-02-08 07:10:00"
"626065",2,34,0,"2015-02-08 07:15:00"
"626066",2,34,0,"2015-02-08 07:20:00"
"626067",2,34,0,"2015-02-08 07:25:00"
"626068",2,34,0,"2015-02-08 07:30:00"
"626069",2,34,0,"2015-02-08 07:35:00"
"626070",2,34,0,"2015-02-08 07:40:00"
"626071",2,34,0,"2015-02-08 07:45:00"
"626072",2,34,0,"2015-02-08 07:50:00"
"626073",2,34,0,"2015-02-08 07:55:00"
"626074",2,34,0.254,"2015-02-08 08:00:00"
"626075",2,34,0,"2015-02-08 08:05:00"
"626076",2,34,0,"2015-02-08 08:10:00"
"626077",2,34,0.254,"2015-02-08 08:15:00"
"626078",2,34,0.254,"2015-02-08 08:20:00"
"626079",2,34,0.254,"2015-02-08 08:25:00"
"626080",2,34,0.254,"2015-02-08 08:30:00"
"626081",2,34,0.508,"2015-02-08 08:35:00"
"626082",2,34,0.508,"2015-02-08 08:40:00"
"626083",2,34,0.254,"2015-02-08 08:45:00"
"626084",2,34,0.508,"2015-02-08 08:50:00"
"626085",2,34,0.508,"2015-02-08 08:55:00"
"626086",2,34,0.508,"2015-02-08 09:00:00"
"626087",2,34,0.762,"2015-02-08 09:05:00"
"626088",2,34,0.762,"2015-02-08 09:10:00"
"626089",2,34,0.508,"2015-02-08 09:15:00"
"626090",2,34,0.254,"2015-02-08 09:20:00"
"626091",2,34,0.254,"2015-02-08 09:25:00"
"626092",2,34,0.254,"2015-02-08 09:30:00"
"626093",2,34,0.254,"2015-02-08 09:35:00"
"626094",2,34,0.254,"2015-02-08 09:40:00"
"626095",2,34,0.508,"2015-02-08 09:45:00"
"626096",2,34,0.254,"2015-02-08 09:50:00"
"626097",2,34,0.254,"2015-02-08 09:55:00"
"626098",2,34,0.254,"2015-02-08 10:00:00"
"626099",2,34,0.254,"2015-02-08 10:05:00"
"626100",2,34,0,"2015-02-08 10:10:00"
"626101",2,34,0.254,"2015-02-08 10:15:00"
"626102",2,34,0,"2015-02-08 10:20:00"
"626103",2,34,0,"2015-02-08 10:25:00"
"626104",2,34,0.508,"2015-02-08 10:30:00"
"626105",2,34,0.254,"2015-02-08 10:35:00"
"626106",2,34,0.254,"2015-02-08 10:40:00"
"626107",2,34,0.254,"2015-02-08 10:45:00"
"626108",2,34,0.254,"2015-02-08 10:50:00"
"626109",2,34,0.254,"2015-02-08 10:55:00"
"626110",2,34,0.254,"2015-02-08 11:00:00"
"626111",2,34,0.254,"2015-02-08 11:05:00"
"626112",2,34,0,"2015-02-08 11:10:00"
"626113",2,34,0.254,"2015-02-08 11:15:00"
"626114",2,34,0.508,"2015-02-08 11:20:00"
"626115",2,34,0.762,"2015-02-08 11:25:00"
"626116",2,34,1.524,"2015-02-08 11:30:00"
"626117",2,34,1.778,"2015-02-08 11:35:00"
"626118",2,34,0.762,"2015-02-08 11:40:00"
"626119",2,34,0.508,"2015-02-08 11:45:00"
"626120",2,34,0,"2015-02-08 11:50:00"
"626121",2,34,0,"2015-02-08 11:55:00"
"626122",2,34,0,"2015-02-08 12:00:00"
"626123",2,34,0.254,"2015-02-08 12:05:00"
"626124",2,34,0.762,"2015-02-08 12:10:00"
"626125",2,34,0.254,"2015-02-08 12:15:00"
"626126",2,34,0,"2015-02-08 12:20:00"
"626127",2,34,0.254,"2015-02-08 12:25:00"
"626128",2,34,0.254,"2015-02-08 12:30:00"
"626129",2,34,1.27,"2015-02-08 12:35:00"
"626130",2,34,0.762,"2015-02-08 12:40:00"
"626131",2,34,1.524,"2015-02-08 12:45:00"
"626132",2,34,0.254,"2015-02-08 12:50:00"
"626133",2,34,0,"2015-02-08 12:55:00"
"626134",2,34,0,"2015-02-08 13:00:00"
"626135",2,34,0,"2015-02-08 13:05:00"
"626136",2,34,0.254,"2015-02-08 13:10:00"
"626137",2,34,0,"2015-02-08 13:15:00"
"626138",2,34,0.254,"2015-02-08 13:20:00"
"626139",2,34,0,"2015-02-08 13:25:00"
"626140",2,34,0.254,"2015-02-08 13:30:00"
"626141",2,34,0.254,"2015-02-08 13:35:00"
"626142",2,34,0,"2015-02-08 13:40:00"
"626143",2,34,0,"2015-02-08 13:45:00"
"626144",2,34,0,"2015-02-08 13:50:00"
"626145",2,34,0,"2015-02-08 13:55:00"
"626146",2,34,0,"2015-02-08 14:00:00"
"626147",2,34,0,"2015-02-08 14:05:00"
"626148",2,34,0.508,"2015-02-08 14:10:00"
"626149",2,34,0,"2015-02-08 14:15:00"
"626150",2,34,0.254,"2015-02-08 14:20:00"
"626151",2,34,0,"2015-02-08 14:25:00"
"626152",2,34,0,"2015-02-08 14:30:00"
"626153",2,34,0,"2015-02-08 14:35:00"
"626154",2,34,0,"2015-02-08 14:40:00"
"626155",2,34,0,"2015-02-08 14:45:00"
"626156",2,34,0,"2015-02-08 14:50:00"
"626157",2,34,0,"2015-02-08 14:55:00"
"626158",2,34,0,"2015-02-08 15:00:00"
"626159",2,34,0.254,"2015-02-08 15:05:00"
"626160",2,34,0,"2015-02-08 15:10:00"
"626161",2,34,0,"2015-02-08 15:15:00"
"626162",2,34,0,"2015-02-08 15:20:00"
"626163",2,34,0,"2015-02-08 15:25:00"
"626164",2,34,0,"2015-02-08 15:30:00"
"626165",2,34,0,"2015-02-08 15:35:00"
"626166",2,34,0,"2015-02-08 15:40:00"
"626167",2,34,0,"2015-02-08 15:45:00"
"626168",2,34,0,"2015-02-08 15:50:00"
"626169",2,34,0,"2015-02-08 15:55:00"
"626170",2,34,0,"2015-02-08 16:00:00"
"626171",2,34,0,"2015-02-08 16:05:00"
"626172",2,34,0,"2015-02-08 16:10:00"
"626173",2,34,0,"2015-02-08 16:15:00"
"626174",2,34,0,"2015-02-08 16:20:00"
"626175",2,34,0,"2015-02-08 16:25:00"
"626176",2,34,0,"2015-02-08 16:30:00"
"626177",2,34,0,"2015-02-08 16:35:00"
"626178",2,34,0,"2015-02-08 16:40:00"
"626179",2,34,0,"2015-02-08 16:45:00"
"626180",2,34,0,"2015-02-08 16:50:00"
"626181",2,34,0,"2015-02-08 16:55:00"
"626182",2,34,0,"2015-02-08 17:00:00"
"626183",2,34,0,"2015-02-08 17:05:00"
"626184",2,34,0,"2015-02-08 17:10:00"
"626185",2,34,0,"2015-02-08 17:15:00"
"626186",2,34,0,"2015-02-08 17:20:00"
"626187",2,34,0,"2015-02-08 17:25:00"
"626188",2,34,0,"2015-02-08 17:30:00"
"626189",2,34,0,"2015-02-08 17:35:00"
"626190",2,34,0,"2015-02-08 17:40:00"
"626191",2,34,0,"2015-02-08 17:45:00"
"626192",2,34,0,"2015-02-08 17:50:00"
"626193",2,34,0,"2015-02-08 17:55:00"
"626194",2,34,0,"2015-02-08 18:00:00"
"626195",2,34,0,"2015-02-08 18:05:00"
"626196",2,34,0,"2015-02-08 18:10:00"
"626197",2,34,0,"2015-02-08 18:15:00"
"626198",2,34,0,"2015-02-08 18:20:00"
"626199",2,34,0,"2015-02-08 18:25:00"
"626200",2,34,0,"2015-02-08 18:30:00"
"626201",2,34,0,"2015-02-08 18:35:00"
"626202",2,34,0,"2015-02-08 18:40:00"
"626203",2,34,0,"2015-02-08 18:45:00"
"626204",2,34,0,"2015-02-08 18:50:00"
"626205",2,34,0,"2015-02-08 18:55:00"
"626206",2,34,0,"2015-02-08 19:00:00"
"626207",2,34,0,"2015-02-08 19:05:00"
"626208",2,34,0,"2015-02-08 19:10:00"
"626209",2,34,0,"2015-02-08 19:15:00"
"626210",2,34,0,"2015-02-08 19:20:00"
"626211",2,34,0,"2015-02-08 19:25:00"
"626212",2,34,0,"2015-02-08 19:30:00"
"626213",2,34,0,"2015-02-08 19:35:00"
"626214",2,34,0,"2015-02-08 19:40:00"
"626215",2,34,0,"2015-02-08 19:45:00"
"626216",2,34,0,"2015-02-08 19:50:00"
"626217",2,34,0,"2015-02-08 19:55:00"
"626218",2,34,0,"2015-02-08 20:00:00"
"626219",2,34,0,"2015-02-08 20:05:00"
"626220",2,34,0,"2015-02-08 20:10:00"
"626221",2,34,0,"2015-02-08 20:15:00"
"626222",2,34,0,"2015-02-08 20:20:00"
"626223",2,34,0,"2015-02-08 20:25:00"
"626224",2,34,0,"2015-02-08 20:30:00"
"626225",2,34,0,"2015-02-08 20:35:00"
"626226",2,34,0,"2015-02-08 20:40:00"
"626227",2,34,0,"2015-02-08 20:45:00"
"626228",2,34,0,"2015-02-08 20:50:00"
"626229",2,34,0,"2015-02-08 20:55:00"
"626230",2,34,0,"2015-02-08 21:00:00"
"626231",2,34,0,"2015-02-08 21:05:00"
"626232",2,34,0,"2015-02-08 21:10:00"
"626233",2,34,0,"2015-02-08 21:15:00"
"626234",2,34,0,"2015-02-08 21:20:00"
"626235",2,34,0,"2015-02-08 21:25:00"
"626236",2,34,0,"2015-02-08 21:30:00"
"626237",2,34,0,"2015-02-08 21:35:00"
"626238",2,34,0,"2015-02-08 21:40:00"
"626239",2,34,0,"2015-02-08 21:45:00"
"626240",2,34,0,"2015-02-08 21:50:00"
"626241",2,34,0,"2015-02-08 21:55:00"
"626242",2,34,0,"2015-02-08 22:00:00"
"626243",2,34,0,"2015-02-08 22:05:00"
"626244",2,34,0,"2015-02-08 22:10:00"
"626245",2,34,0,"2015-02-08 22:15:00"
"626246",2,34,0,"2015-02-08 22:20:00"
"626247",2,34,0,"2015-02-08 22:25:00"
"626248",2,34,0,"2015-02-08 22:30:00"
"626249",2,34,0,"2015-02-08 22:35:00"
"626250",2,34,0,"2015-02-08 22:40:00"
"626251",2,34,0,"2015-02-08 22:45:00"
"626252",2,34,0,"2015-02-08 22:50:00"
"626253",2,34,0,"2015-02-08 22:55:00"
"626254",2,34,0,"2015-02-08 23:00:00"
"626255",2,34,0,"2015-02-08 23:05:00"
"626256",2,34,0,"2015-02-08 23:10:00"
"626257",2,34,0,"2015-02-08 23:15:00"
"626258",2,34,0,"2015-02-08 23:20:00"
"626259",2,34,0,"2015-02-08 23:25:00"
"626260",2,34,0,"2015-02-08 23:30:00"
"626261",2,34,0,"2015-02-08 23:35:00"
"626262",2,34,0,"2015-02-08 23:40:00"
"626263",2,34,0,"2015-02-08 23:45:00"
"626264",2,34,0,"2015-02-08 23:50:00"
"626265",2,34,0,"2015-02-08 23:55:00"
"626266",2,34,0,"2015-02-09 00:00:00"
"626267",2,34,0,"2015-02-09 00:05:00"
"626268",2,34,0,"2015-02-09 00:10:00"
"626269",2,34,0,"2015-02-09 00:15:00"
"626270",2,34,0,"2015-02-09 00:20:00"
"626271",2,34,0,"2015-02-09 00:25:00"
"626272",2,34,0,"2015-02-09 00:30:00"
"626273",2,34,0,"2015-02-09 00:35:00"
"626274",2,34,0,"2015-02-09 00:40:00"
"626275",2,34,0,"2015-02-09 00:45:00"
"626276",2,34,0,"2015-02-09 00:50:00"
"626277",2,34,0,"2015-02-09 00:55:00"
"626278",2,34,0,"2015-02-09 01:00:00"
"626279",2,34,0,"2015-02-09 01:05:00"
"626280",2,34,0,"2015-02-09 01:10:00"
"626281",2,34,0,"2015-02-09 01:15:00"
"626282",2,34,0,"2015-02-09 01:20:00"
"626283",2,34,0,"2015-02-09 01:25:00"
"626284",2,34,0,"2015-02-09 01:30:00"
"626285",2,34,0,"2015-02-09 01:35:00"
"626286",2,34,0,"2015-02-09 01:40:00"
"626287",2,34,0,"2015-02-09 01:45:00"
"626288",2,34,0,"2015-02-09 01:50:00"
"626289",2,34,0,"2015-02-09 01:55:00"
"626290",2,34,0,"2015-02-09 02:00:00"
"626291",2,34,0,"2015-02-09 02:05:00"
"626292",2,34,0,"2015-02-09 02:10:00"
"626293",2,34,0,"2015-02-09 02:15:00"
"626294",2,34,0,"2015-02-09 02:20:00"
"626295",2,34,0,"2015-02-09 02:25:00"
"626296",2,34,0,"2015-02-09 02:30:00"
"626297",2,34,0,"2015-02-09 02:35:00"
"626298",2,34,0,"2015-02-09 02:40:00"
"626299",2,34,0,"2015-02-09 02:45:00"
"626300",2,34,0,"2015-02-09 02:50:00"
"626301",2,34,0,"2015-02-09 02:55:00"
"626302",2,34,0,"2015-02-09 03:00:00"
"626303",2,34,0,"2015-02-09 03:05:00"
"626304",2,34,0,"2015-02-09 03:10:00"
"626305",2,34,0,"2015-02-09 03:15:00"
"626306",2,34,0,"2015-02-09 03:20:00"
"626307",2,34,0,"2015-02-09 03:25:00"
"626308",2,34,0,"2015-02-09 03:30:00"
"626309",2,34,0,"2015-02-09 03:35:00"
"626310",2,34,0,"2015-02-09 03:40:00"
"626311",2,34,0,"2015-02-09 03:45:00"
"626312",2,34,0,"2015-02-09 03:50:00"
"626313",2,34,0,"2015-02-09 03:55:00"
"626314",2,34,0,"2015-02-09 04:00:00"
"626315",2,34,0,"2015-02-09 04:05:00"
"626316",2,34,0,"2015-02-09 04:10:00"
"626317",2,34,0,"2015-02-09 04:15:00"
"626318",2,34,0,"2015-02-09 04:20:00"
"626319",2,34,0,"2015-02-09 04:25:00"
"626320",2,34,0,"2015-02-09 04:30:00"
"626321",2,34,0,"2015-02-09 04:35:00"
"626322",2,34,0,"2015-02-09 04:40:00"
"626323",2,34,0,"2015-02-09 04:45:00"
"626324",2,34,0,"2015-02-09 04:50:00"
"626325",2,34,0,"2015-02-09 04:55:00"
"626326",2,34,0,"2015-02-09 05:00:00"
"626327",2,34,0,"2015-02-09 05:05:00"
"626328",2,34,0,"2015-02-09 05:10:00"
"626329",2,34,0,"2015-02-09 05:15:00"
"626330",2,34,0,"2015-02-09 05:20:00"
"626331",2,34,0,"2015-02-09 05:25:00"
"626332",2,34,0,"2015-02-09 05:30:00"
"626333",2,34,0,"2015-02-09 05:35:00"
"626334",2,34,0,"2015-02-09 05:40:00"
"626335",2,34,0,"2015-02-09 05:45:00"
"626336",2,34,0,"2015-02-09 05:50:00"
"626337",2,34,0,"2015-02-09 05:55:00"
"626338",2,34,0,"2015-02-09 06:00:00"
"626339",2,34,0,"2015-02-09 06:05:00"
"626340",2,34,0,"2015-02-09 06:10:00"
"626341",2,34,0,"2015-02-09 06:15:00"
"626342",2,34,0,"2015-02-09 06:20:00"
"626343",2,34,0,"2015-02-09 06:25:00"
"626344",2,34,0,"2015-02-09 06:30:00"
"626345",2,34,0,"2015-02-09 06:35:00"
"626346",2,34,0,"2015-02-09 06:40:00"
"626347",2,34,0,"2015-02-09 06:45:00"
"626348",2,34,0,"2015-02-09 06:50:00"
"626349",2,34,0,"2015-02-09 06:55:00"
"626350",2,34,0,"2015-02-09 07:00:00"
"626351",2,34,0,"2015-02-09 07:05:00"
"626352",2,34,0,"2015-02-09 07:10:00"
"626353",2,34,0,"2015-02-09 07:15:00"
"626354",2,34,0,"2015-02-09 07:20:00"
"626355",2,34,0,"2015-02-09 07:25:00"
"626356",2,34,0,"2015-02-09 07:30:00"
"626357",2,34,0,"2015-02-09 07:35:00"
"626358",2,34,0,"2015-02-09 07:40:00"
"626359",2,34,0,"2015-02-09 07:45:00"
"626360",2,34,0,"2015-02-09 07:50:00"
"626361",2,34,0,"2015-02-09 07:55:00"
"626362",2,34,0,"2015-02-09 08:00:00"
"626363",2,34,0,"2015-02-09 08:05:00"
"626364",2,34,0,"2015-02-09 08:10:00"
"626365",2,34,0,"2015-02-09 08:15:00"
"626366",2,34,0,"2015-02-09 08:20:00"
"626367",2,34,0,"2015-02-09 08:25:00"
"626368",2,34,0,"2015-02-09 08:30:00"
"626369",2,34,0,"2015-02-09 08:35:00"
"626370",2,34,0,"2015-02-09 08:40:00"
"626371",2,34,0,"2015-02-09 08:45:00"
"626372",2,34,0,"2015-02-09 08:50:00"
"626373",2,34,0,"2015-02-09 08:55:00"
"626374",2,34,0,"2015-02-09 09:00:00"
"626375",2,34,0,"2015-02-09 09:05:00"
"626376",2,34,0,"2015-02-09 09:10:00"
"626377",2,34,0,"2015-02-09 09:15:00"
"626378",2,34,0,"2015-02-09 09:20:00"
"626379",2,34,0,"2015-02-09 09:25:00"
"626380",2,34,0,"2015-02-09 09:30:00"
"626381",2,34,0,"2015-02-09 09:35:00"
"626382",2,34,0,"2015-02-09 09:40:00"
"626383",2,34,0,"2015-02-09 09:45:00"
"626384",2,34,0,"2015-02-09 09:50:00"
"626385",2,34,0,"2015-02-09 09:55:00"
"626386",2,34,0,"2015-02-09 10:00:00"
"626387",2,34,0,"2015-02-09 10:05:00"
"626388",2,34,0,"2015-02-09 10:10:00"
"626389",2,34,0,"2015-02-09 10:15:00"
"626390",2,34,0,"2015-02-09 10:20:00"
"626391",2,34,0,"2015-02-09 10:25:00"
"626392",2,34,0,"2015-02-09 10:30:00"
"626393",2,34,0,"2015-02-09 10:35:00"
"626394",2,34,0,"2015-02-09 10:40:00"
"626395",2,34,0,"2015-02-09 10:45:00"
"626396",2,34,0,"2015-02-09 10:50:00"
"626397",2,34,0,"2015-02-09 10:55:00"
"626398",2,34,0.254,"2015-02-09 11:00:00"
"626399",2,34,0,"2015-02-09 11:05:00"
"626400",2,34,0,"2015-02-09 11:10:00"
"626401",2,34,0,"2015-02-09 11:15:00"
"626402",2,34,0,"2015-02-09 11:20:00"
"626403",2,34,0,"2015-02-09 11:25:00"
"626404",2,34,0,"2015-02-09 11:30:00"
"626405",2,34,0,"2015-02-09 11:35:00"
"626406",2,34,0,"2015-02-09 11:40:00"
"626407",2,34,0,"2015-02-09 11:45:00"
"626408",2,34,0,"2015-02-09 11:50:00"
"626409",2,34,0,"2015-02-09 11:55:00"
"626410",2,34,0,"2015-02-09 12:00:00"
"626411",2,34,0,"2015-02-09 12:05:00"
"626412",2,34,0,"2015-02-09 12:10:00"
"626413",2,34,0,"2015-02-09 12:15:00"
"626414",2,34,0,"2015-02-09 12:20:00"
"626415",2,34,0,"2015-02-09 12:25:00"
"626416",2,34,0,"2015-02-09 12:30:00"
"626417",2,34,0,"2015-02-09 12:35:00"
"626418",2,34,0,"2015-02-09 12:40:00"
"626419",2,34,0,"2015-02-09 12:45:00"
"626420",2,34,0,"2015-02-09 12:50:00"
"626421",2,34,0,"2015-02-09 12:55:00"
"626422",2,34,0,"2015-02-09 13:00:00"
"626423",2,34,0,"2015-02-09 13:05:00"
"626424",2,34,0,"2015-02-09 13:10:00"
"626425",2,34,0,"2015-02-09 13:15:00"
"626426",2,34,0,"2015-02-09 13:20:00"
"626427",2,34,0,"2015-02-09 13:25:00"
"626428",2,34,0,"2015-02-09 13:30:00"
"626429",2,34,0,"2015-02-09 13:35:00"
"626430",2,34,0,"2015-02-09 13:40:00"
"626431",2,34,0,"2015-02-09 13:45:00"
"626432",2,34,0,"2015-02-09 13:50:00"
"626433",2,34,0,"2015-02-09 13:55:00"
"626434",2,34,0,"2015-02-09 14:00:00"
"626435",2,34,0,"2015-02-09 14:05:00"
"626436",2,34,0,"2015-02-09 14:10:00"
"626437",2,34,0,"2015-02-09 14:15:00"
"626438",2,34,0,"2015-02-09 14:20:00"
"626439",2,34,0,"2015-02-09 14:25:00"
"626440",2,34,0,"2015-02-09 14:30:00"
"626441",2,34,0,"2015-02-09 14:35:00"
"626442",2,34,0,"2015-02-09 14:40:00"
"626443",2,34,0,"2015-02-09 14:45:00"
"626444",2,34,0,"2015-02-09 14:50:00"
"626445",2,34,0,"2015-02-09 14:55:00"
"626446",2,34,0,"2015-02-09 15:00:00"
"626447",2,34,0,"2015-02-09 15:05:00"
"626448",2,34,0,"2015-02-09 15:10:00"
"626449",2,34,0,"2015-02-09 15:15:00"
"626450",2,34,0,"2015-02-09 15:20:00"
"626451",2,34,0,"2015-02-09 15:25:00"
"626452",2,34,0,"2015-02-09 15:30:00"
"626453",2,34,0,"2015-02-09 15:35:00"
"626454",2,34,0,"2015-02-09 15:40:00"
"626455",2,34,0,"2015-02-09 15:45:00"
"626456",2,34,0,"2015-02-09 15:50:00"
"626457",2,34,0,"2015-02-09 15:55:00"
"626458",2,34,0,"2015-02-09 16:00:00"
"626459",2,34,0,"2015-02-09 16:05:00"
"626460",2,34,0,"2015-02-09 16:10:00"
"626461",2,34,0,"2015-02-09 16:15:00"
"626462",2,34,0,"2015-02-09 16:20:00"
"626463",2,34,0,"2015-02-09 16:25:00"
"626464",2,34,0,"2015-02-09 16:30:00"
"626465",2,34,0,"2015-02-09 16:35:00"
"626466",2,34,0,"2015-02-09 16:40:00"
"626467",2,34,0,"2015-02-09 16:45:00"
"626468",2,34,0,"2015-02-09 16:50:00"
"626469",2,34,0,"2015-02-09 16:55:00"
"626470",2,34,0,"2015-02-09 17:00:00"
